id,u,v
2569,2035.45,766.403
2570,716.636,1450.69
2571,2732.18,572.314
2572,413.061,1308.86
2573,320.993,1326.27
2574,3874.32,333.435
2575,1129.7,1933.43
2576,1403.41,1045.09
2577,2301.7,1483.04
2578,2784.43,920.679
2579,3257.21,2361.42
2580,2301.7,184.136
2581,2264.37,226.437
2582,2281.79,228.925
2583,306.063,1351.16
2584,744.008,1448.2
2585,4217.7,995.328
2586,2244.47,1473.09
2587,1311.34,2013.05
2588,4245.07,2030.47
2589,2458.46,206.531
2590,3981.31,948.05
2591,1547.74,1234.21
2592,2540.58,268.739
2593,2187.23,1356.13
2594,2358.93,189.112
2595,2157.37,1358.62
2596,2784.43,793.774
2597,962.98,1502.95
2598,632.033,1433.27
2599,1385.99,1911.03
2600,379.22,1251.13
2601,549.421,1424.31
2602,943.571,1492.99
2603,3144.24,2269.35
2604,2538.09,268.739
2605,579.281,1358.62
2606,964.473,1427.3
2607,2033.46,767.398
2608,2045.4,719.622
2609,761.426,1382.51
2610,716.636,1394.45
2611,394.15,1361.61
2612,2009.57,1221.27
2613,618.099,1328.76
2614,3938.51,1122.73
2615,2541.07,247.837
2616,534.491,1418.34
2617,2782.94,791.286
2618,2361.91,1469.1
2619,1994.64,1278
2620,1322.79,2021.51
2621,429.982,1304.88
2622,3798.17,376.234
2623,429.982,1412.37
2624,650.945,1833.39
2625,4165.45,1263.07
2626,540.463,1331.75
2627,462.828,1301.89
2628,2756.06,1263.07
2629,3971.36,1675.14
2630,639.001,1334.74
2631,3983.3,1116.76
2632,656.917,1340.71
2633,3974.35,1785.62
2634,4452.1,922.669
2635,4275.93,2084.22
2636,674.833,1364.6
2637,313.528,1298.9
2638,543.449,1445.22
2639,337.416,1307.86
2640,1206.34,1964.78
2641,3977.33,1134.67
2642,2263.38,182.145
2643,630.043,1412.37
2644,268.739,1263.07
2645,534.491,1295.92
2646,4449.12,931.627
2647,229.921,1263.07
2648,4487.94,931.627
2649,585.253,1343.69
2650,483.73,1292.93
2651,438.94,1292.93
2652,3908.65,1734.86
2653,3248.75,1645.28
2654,2490.31,200.061
2655,361.304,1346.68
2656,1934.92,815.174
2657,1504.94,943.571
2658,2039.43,830.104
2659,1018.22,1445.22
2660,4266.97,985.375
2661,3935.53,1746.8
2662,519.561,1289.95
2663,1424.31,540.463
2664,2263.38,1346.68
2665,2302.19,1460.15
2666,220.963,1260.09
2667,409.08,1367.58
2668,3959.42,2508.23
2669,373.248,1257.1
2670,373.248,1352.65
2671,337.416,1257.1
2672,3917.61,1731.87
2673,471.786,1367.58
2674,2149.91,1176.48
2675,486.716,1355.64
2676,298.598,1278
2677,397.136,1370.57
2678,2454.48,223.949
2679,537.477,1355.64
2680,510.603,1415.36
2681,289.641,1272.03
2682,4374.47,1266.06
2683,3407.01,1663.19
2684,3192.02,2302.19
2685,3197.99,2245.46
2686,3908.65,1764.72
2687,606.155,1403.41
2688,1824.44,2245.46
2689,910.725,1409.38
2690,1027.18,1448.2
2691,4219.2,994.333
2692,2045.4,1182.45
2693,3741.44,373.248
2694,4192.32,1230.23
2695,471.786,1400.43
2696,2505.24,1594.52
2697,1275.02,2012.55
2698,1095.86,1905.06
2699,668.861,1373.55
2700,862.95,1391.47
2701,2463.44,241.865
2702,271.725,1215.3
2703,1188.42,1439.24
2704,692.748,1439.24
2705,4216.21,1033.15
2706,3177.09,2317.12
2707,722.608,1385.5
2708,4063.93,1179.46
2709,991.347,1436.26
2710,2015.54,1212.31
2711,1185.44,1940.89
2712,985.375,1433.27
2713,2111.09,1373.55
2714,298.598,1218.28
2715,588.239,1397.44
2716,698.72,1415.36
2717,1051.07,1881.17
2718,1149.6,1430.29
2719,501.645,1397.44
2720,3980.32,946.557
2721,2042.41,1188.42
2722,1131.69,1424.31
2723,3872.82,1702.01
2724,367.276,1212.31
2725,256.795,1230.23
2726,2281.29,256.795
2727,1239.18,1976.72
2728,322.486,1212.31
2729,2338.03,256.795
2730,1218.28,1463.13
2731,4243.08,2030.47
2732,3212.92,2254.42
2733,2131.99,1191.41
2734,2358.93,259.781
2735,480.744,1397.44
2736,1224.25,1454.17
2737,2544.06,316.514
2738,4046.01,1206.34
2739,2114.08,1191.41
2740,3180.07,2275.32
2741,2287.26,1487.02
2742,650.945,1394.45
2743,232.907,1248.14
2744,1382.51,1027.18
2745,2338.03,262.767
2746,2373.86,262.767
2747,2027.48,1203.35
2748,277.697,1242.17
2749,409.08,1245.16
2750,1206.34,1958.81
2751,507.617,1382.51
2752,2508.23,313.528
2753,412.066,1307.86
2754,2759.05,555.393
2755,588.239,1755.76
2756,504.631,1364.6
2757,1501.95,976.417
2758,4114.69,1254.11
2759,1158.56,1928.95
2760,1385.5,1911.03
2761,3804.14,349.36
2762,988.361,1716.94
2763,2490.31,244.851
2764,1295.92,1890.13
2765,382.206,1310.85
2766,319.5,1278
2767,3162.16,2290.25
2768,2263.38,295.612
2769,650.945,1415.36
2770,3045.7,1797.56
2771,4266.97,994.333
2772,2126.02,1322.79
2773,641.987,1809.51
2774,397.136,1385.5
2775,3305.49,1134.67
2776,2129.01,1364.6
2777,594.211,1746.8
2778,3215.91,2338.03
2779,2033.46,788.3
2780,3965.39,2508.23
2781,1242.17,1991.65
2782,1233.21,1955.82
2783,3872.82,331.444
2784,2299.21,185.131
2785,3132.3,2218.59
2786,3308.47,2314.14
2787,2729.19,570.323
2788,716.636,1448.2
2789,2770.99,755.454
2790,4389.4,1451.19
2791,1313.83,2033.46
2792,3269.65,2346.98
2793,2373.86,191.103
2794,2152.9,1319.81
2795,1546.74,1233.21
2796,3197.99,2317.12
2797,3248.75,2346.98
2798,4338.64,1239.18
2799,1289.95,1869.23
2800,3920.6,352.346
2801,3893.72,298.598
2802,4470.02,919.683
2803,2818.77,1125.72
2804,3251.74,2361.91
2805,316.514,1313.83
2806,579.281,1740.83
2807,2099.15,1367.58
2808,220.963,1328.76
2809,4129.62,1230.23
2810,3890.74,334.43
2811,1254.11,2000.61
2812,3484.64,1899.09
2813,746.496,1445.22
2814,4084.83,919.683
2815,2281.29,226.935
2816,2039.43,1337.72
2817,4138.57,1263.07
2818,404.9,1368.78
2819,2339.82,257.989
2820,1150.2,1490.6
2821,2504.64,1594.52
2822,225.74,1261.28
2823,515.978,1289.95
2824,2361.32,261.572
2825,4063.33,1182.45
2826,275.905,1214.7
2827,3210.53,2257.4
2828,587.642,1397.44
2829,2372.07,261.572
2830,480.146,1293.53
2831,1422.52,544.644
2832,1203.95,1952.83
2833,1218.28,1465.52
2834,3232.03,2350.57
2835,1021.21,1408.19
2836,408.483,1246.95
2837,1196.78,1967.17
2838,3178.28,2318.32
2839,372.651,1257.7
2840,505.229,1365.19
2841,2486.73,311.737
2842,584.059,1343.69
2843,275.905,1264.86
2844,458.647,1304.28
2845,397.733,1372.36
2846,318.903,1214.7
2847,623.474,1329.36
2848,4220.99,992.541
2849,695.137,1440.44
2850,1429.69,533.894
2851,3873.42,1702.01
2852,2042.41,1186.03
2853,2264.57,182.742
2854,2035.25,788.3
2855,2110.49,1379.53
2856,254.406,1254.11
2857,1605.27,1487.02
2858,1275.61,2013.75
2859,369.068,1211.12
2860,429.982,1304.28
2861,655.722,1343.69
2862,867.13,1393.86
2863,2518.98,197.075
2864,4242.49,2031.66
2865,2490.31,200.658
2866,1024.79,1447.61
2867,3196.2,2303.99
2868,4192.32,1232.61
2869,1221.86,1454.77
2870,336.819,1307.86
2871,1504.94,945.96
2872,4213.82,1031.96
2873,4486.14,931.627
2874,580.475,1358.03
2875,1236.2,1977.92
2876,415.649,1307.86
2877,4450.31,924.461
2878,3303.69,2314.74
2879,2264.57,297.404
2880,1182.45,1942.08
2881,3909.25,1734.26
2882,300.987,1275.61
2883,2146.33,1175.28
2884,619.89,1318.61
2885,4267.57,988.958
2886,3407.61,1666.18
2887,376.234,1250.53
2888,297.404,1218.28
2889,1189.62,1440.44
2890,275.905,1243.36
2891,4278.32,2085.41
2892,1128.7,1426.11
2893,533.894,1358.03
2894,720.22,1386.69
2895,913.711,1408.19
2896,2028.08,1200.37
2897,2544.06,315.32
2898,3980.92,1117.95
2899,2042.41,831.298
2900,3146.03,2271.74
2901,3920,1734.26
2902,293.821,1272.03
2903,637.806,1336.53
2904,311.737,1293.53
2905,3977.33,1135.87
2906,985.375,1433.27
2907,2536.89,268.739
2908,2490.31,243.656
2909,698.72,1415.36
2910,3178.28,2278.9
2911,2544.06,247.24
2912,469.397,1368.78
2913,1207.53,1963.58
2914,2031.66,766.801
2915,2515.39,268.739
2916,2465.23,240.073
2917,487.313,1354.44
2918,2131.99,1189.62
2919,3249.95,1648.26
2920,2282.49,254.406
2921,3196.2,2246.66
2922,372.651,1354.44
2923,508.812,1383.11
2924,605.558,1404.61
2925,759.635,1383.11
2926,1150.2,1429.69
2927,963.876,1426.11
2928,541.06,1332.94
2929,537.477,1297.11
2930,440.731,1293.53
2931,1128.7,1526.44
2932,2271.74,286.655
2933,627.057,1411.77
2934,537.477,1422.52
2935,2311.15,290.238
2936,3267.86,2346.98
2937,2006.58,723.803
2938,1383.11,1028.37
2939,2275.32,265.155
2940,3980.92,945.96
2941,1934.92,816.965
2942,1178.87,1501.35
2943,4339.23,1239.78
2944,322.486,1279.2
2945,2282.49,200.658
2946,1297.11,2020.91
2947,3891.34,300.987
2948,3156.78,2221.57
2949,3737.26,379.817
2950,4163.66,1261.28
2951,1383.11,1913.42
2952,1315.03,2035.25
2953,361.901,1304.28
2954,2289.65,1487.02
2955,3196.2,2318.32
2956,3249.95,2361.32
2957,3973.75,1784.42
2958,254.406,1232.61
2959,3249.95,2350.57
2960,1221.86,1981.5
2961,2006.58,759.635
2962,3214.11,2339.82
2963,4375.06,1264.86
2964,3898.5,1762.93
2965,4081.24,1777.26
2966,3160.37,2289.65
2967,222.157,1329.36
2968,2046,720.22
2969,2780.55,791.883
2970,652.139,1393.86
2971,3798.17,372.651
2972,2454.48,225.74
2973,1297.11,1891.92
2974,426.399,1415.36
2975,2300.4,182.742
2976,3085.12,2260.99
2977,3765.92,383.4
2978,369.068,1286.36
2979,2436.56,1225.45
2980,942.377,1494.19
2981,4457.48,942.377
2982,1178.87,1956.42
2983,383.4,1311.44
2984,2490.31,214.991
2985,3973.75,1684.1
2986,4131.41,1221.86
2987,2311.15,268.739
2988,2357.73,189.909
2989,3232.03,2339.82
2990,988.958,1719.93
2991,2730.38,569.726
2992,652.139,1415.36
2993,2880.88,1863.25
2994,3045.7,1798.76
2995,3748.01,343.985
2996,2332.65,229.324
2997,544.644,1447.61
2998,3920,354.735
2999,1694.84,544.644
