id,u,v
2507,3647.88,1975.73
2508,3924.08,1435.76
2509,2931.24,1385.99
2510,2134.98,2336.53
2511,3182.56,1841.36
2512,1186.93,1871.22
2513,3070.59,1376.04
2514,2928.75,1711.96
2515,1973.24,1891.12
2516,4046.01,1423.32
2517,2941.19,1706.99
2518,2968.57,1679.62
2519,3115.38,1358.62
2520,1851.31,2144.93
2521,2174.79,2334.04
2522,2478.37,1736.85
2523,3958.92,1435.76
2524,1945.87,1702.01
2525,2799.36,1629.85
2526,2518.18,2072.77
2527,3787.22,1848.82
2528,2018.03,2157.37
2529,3040.73,1871.22
2530,3190.03,2274.32
2531,3690.18,1960.8
2532,2747.11,1537.78
2533,1445.71,1843.85
2534,4496.4,1403.41
2535,2100.14,2075.26
2536,2020.52,2224.56
2537,2898.89,2174.79
2538,2754.57,1557.69
2539,2159.86,2396.25
2540,3886.76,1425.81
2541,3190.03,2072.77
2542,4016.15,1433.27
2543,3083.03,1361.11
2544,3981.31,1751.78
2545,1537.78,1831.4
2546,2232.02,1871.22
2547,3167.63,1823.94
2548,1575.11,1575.11
2549,3100.45,2261.88
2550,3384.12,1953.33
2551,3137.77,1836.38
2552,2951.15,2219.58
2553,1960.8,1639.8
2554,1067.49,1530.32
2555,3787.22,1400.92
2556,1958.31,1876.19
2557,2864.06,1465.62
2558,2015.54,1585.06
2559,3374.16,2023
2560,2005.59,2189.72
2561,2095.17,2480.86
2562,2819.27,1430.78
2563,2408.69,2060.33
2564,3341.81,2027.98
2565,3053.17,1943.38
2566,2008.07,1595.01
2567,2483.34,1328.76
2568,3817.08,1901.08
2569,2667.48,1433.27
2570,858.471,2774.48
2571,2600.29,2535.6
2572,3242.28,2047.89
2573,2878.99,1687.08
2574,1779.15,1776.66
2575,199.066,2077.75
2576,4001.22,1848.82
2577,3682.71,2035.45
2578,418.038,1403.41
2579,2199.68,2112.58
2580,2856.59,1385.99
2581,2025.49,2475.88
2582,2134.98,2321.6
2583,3065.61,1358.62
2584,1799.06,1739.34
2585,2289.25,1888.64
2586,990.352,1893.61
2587,4329.68,1950.84
2588,2202.16,1876.19
2589,3048.19,1833.89
2590,1293.93,1858.78
2591,1552.71,2015.54
2592,3080.54,2037.93
2593,3739.95,1127.21
2594,1490.5,1669.66
2595,3807.13,1898.59
2596,3610.55,1535.29
2597,2893.92,1687.08
2598,1443.23,1995.63
2599,3966.38,1856.29
2600,644.973,1896.1
2601,2099.15,2508.23
2602,3135.28,1358.62
2603,2800.85,1627.36
2604,1764.72,1773.67
2605,1782.63,1734.86
2606,1931.93,1773.67
2607,2015.54,2140.95
2608,3989.28,1412.37
2609,3117.37,1857.28
2610,2194.7,2105.12
2611,2753.08,1636.32
2612,3947.47,1418.34
2613,2929.25,1731.87
2614,4043.02,1409.38
2615,3950.46,1448.2
2616,3798.17,1902.07
2617,1952.83,1875.2
2618,1937.9,2284.28
2619,3168.13,2311.15
2620,2170.81,2311.15
2621,3012.86,1690.07
2622,1800.55,1749.79
2623,3033.76,1815.48
2624,3971.36,1421.33
2625,2179.77,2227.54
2626,4010.18,1412.37
2627,2012.55,2060.33
2628,3084.52,1391.47
2629,1051.07,1797.56
2630,3177.09,1842.35
2631,3159.17,1827.42
2632,1970.75,1890.13
2633,2179.77,2308.17
2634,3129.31,1842.35
2635,4001.22,1755.76
2636,3828.03,1902.07
2637,2200.67,2296.22
2638,3111.4,1848.32
2639,1594.52,1552.71
2640,2179.77,2323.1
2641,3042.72,2230.53
2642,2203.66,2099.15
2643,1881.17,1678.12
2644,3051.68,1845.34
2645,1914.02,1788.6
2646,2678.43,1436.26
2647,3069.59,1376.54
2648,2146.92,2081.23
2649,2200.67,2326.08
2650,2917.31,1713.96
2651,3123.34,1406.4
2652,3986.29,1743.82
2653,2218.59,2164.84
2654,1976.72,1863.25
2655,3183.06,2287.26
2656,2711.27,1478.06
2657,2018.53,2170.81
2658,2194.7,2305.18
2659,3084.52,2170.81
2660,2003.6,2176.78
2661,3099.45,2323.1
2662,1917,2084.22
2663,4016.15,1430.29
2664,1848.32,1699.03
2665,3932.54,752.468
2666,3078.55,1400.43
2667,3024.8,1836.38
2668,3819.07,1922.97
2669,3045.7,2215.6
2670,2917.31,1734.86
2671,3203.96,2215.6
2672,3848.93,1173.49
2673,2968.07,1678.12
2674,1194.39,1827.42
2675,3054.66,1875.2
2676,4281.9,1887.14
2677,1869.23,1702.01
2678,3003.9,600.183
2679,2021.51,2224.56
2680,2003.6,2227.54
2681,2893.42,1687.08
2682,4016.15,1421.33
2683,2526.14,2556
2684,1071.97,1552.71
2685,2233.52,1872.21
2686,3138.27,2352.96
2687,2093.18,2251.43
2688,2487.33,2123.04
2689,3992.26,1445.22
2690,3108.41,2248.45
2691,3822.06,1433.27
2692,3986.29,1430.29
2693,3003.9,1773.67
2694,2466.42,1734.86
2695,1893.11,2370.87
2696,3905.67,1436.26
2697,3959.42,1436.26
2698,3926.57,1418.34
2699,2929.25,1439.24
2700,1940.89,1702.01
2701,322.486,1194.39
2702,2941.2,1705
2703,770.384,2418.65
2704,2009.57,1591.53
2705,2194.7,2320.11
2706,3786.23,1848.32
2707,1185.44,1872.21
2708,3099.45,2200.67
2709,3117.37,1388.48
2710,3977.33,1755.76
2711,3807.13,1899.09
2712,3081.54,2015.54
2713,2161.85,2257.4
2714,2747.11,1534.8
2715,2158.87,2081.23
2716,2926.27,1710.97
2717,2105.12,2403.72
2718,3039.73,1746.8
2719,2475.38,1734.86
2720,3165.14,2364.9
2721,3932.54,1454.17
2722,3033.76,2236.5
2723,3890.74,1457.16
2724,2209.63,2099.15
2725,2173.8,2335.04
2726,3816.09,1466.12
2727,3039.73,1869.23
2728,1110.79,1827.42
2729,2179.77,2406.7
2730,3804.14,1922.97
2731,2131.99,2335.04
2732,364.29,1451.19
2733,1979.71,1761.73
2734,3508.53,1994.64
2735,1893.11,2391.77
2736,1851.31,2143.94
2737,2627.67,2036.44
2738,3135.28,1388.48
2739,3159.17,2293.24
2740,2018.53,2155.88
2741,1630.35,1546.74
2742,2857.59,1385.5
2743,1573.61,1573.61
2744,3816.09,1899.09
2745,1937.9,2454.48
2746,2000.61,2161.85
2747,2914.32,1382.51
2748,3807.13,1881.17
2749,3030.77,1851.31
2750,4013.16,1755.76
2751,3072.58,2185.74
2752,2293.24,2176.78
2753,1388.48,1848.32
2754,2899.39,2176.78
2755,3920.6,755.454
2756,2929.25,1385.5
2757,1095.86,1881.17
2758,2203.66,2072.27
2759,2833.7,1424.31
2760,1018.22,1890.13
2761,2448.51,1743.82
2762,2126.02,2349.97
2763,2024.5,2520.17
2764,3081.54,1361.61
2765,1624.38,2493.3
2766,3120.35,1433.27
2767,3920.6,1433.27
2768,1251.13,1863.25
2769,1057.04,1561.67
2770,4329.68,1949.85
2771,2173.8,2299.21
2772,3598.11,1970.75
2773,758.44,1627.36
2774,3087.51,2003.6
2775,2666.48,1430.29
2776,2287.26,1884.16
2777,3786.23,1400.43
2778,1140.65,1561.67
2779,1576.6,1827.42
2780,3687.69,1958.81
2781,3129.31,1433.27
2782,1134.67,1546.74
2783,2848.63,1472.09
2784,4395.37,1528.82
2785,3610.06,1534.8
2786,3138.27,2373.86
2787,776.356,2197.68
2788,1484.03,1836.38
2789,2131.99,2320.11
2790,2753.08,1555.7
2791,3045.7,1833.39
2792,3648.87,1973.74
2793,2006.58,2606.76
2794,1937.9,2624.68
2795,3383.12,1952.83
2796,3971.36,1875.2
2797,2681.41,1445.22
2798,1618.4,1549.73
2799,1537.78,1830.41
2800,3920.6,830.104
2801,2200.67,1875.2
2802,2102.13,2472.4
2803,2597.81,2532.12
2804,1066,1528.82
2805,4025.11,743.51
2806,3622,1555.7
2807,2511.21,2078.25
2808,3099.45,1358.62
2809,3481.66,1994.64
2810,2878.49,1684.1
2811,349.36,1552.71
2812,3144.24,1406.4
2813,2481.35,1325.78
2814,2024.5,2475.38
2815,2164.84,2269.35
2816,2102.13,2075.26
2817,3798.17,818.16
2818,2013.75,2060.33
2819,2131.99,2321.9
2820,3045.7,1834.59
2821,2751.88,1551.52
2822,1866.84,1705.59
2823,3952.25,1451.19
2824,3163.95,2368.48
2825,3106.62,2250.24
2826,3959.42,1436.86
2827,3024.21,1838.17
2828,3984.5,1745.01
2829,3970.17,1436.86
2830,3160.37,1827.42
2831,3783.84,1845.34
2832,3185.45,2289.65
2833,3034.96,1816.67
2834,1881.17,1680.51
2835,1942.08,1702.01
2836,4281.9,1888.34
2837,3081.54,1401.02
2838,2200.07,2293.24
2839,2081.83,2042.41
2840,2712.47,1476.27
2841,3081.54,2017.33
2842,3124.53,1408.19
2843,2630.06,2035.25
2844,1110.79,1827.42
2845,3131.7,1841.76
2846,3135.28,1390.27
2847,2217.99,2164.24
2848,1802.34,2149.91
2849,3178.28,1841.76
2850,2920.29,1737.84
2851,3923.58,1422.52
2852,3052.87,1845.34
2853,1590.93,1555.1
2854,2931.04,1386.69
2855,322.486,1196.78
2856,1053.46,1798.76
2857,1970.75,1891.92
2858,2931.04,1440.44
2859,766.801,2422.23
2860,759.635,1626.76
2861,3848.34,1175.28
2862,3099.45,2321.9
2863,1917,2081.83
2864,1626.76,1544.35
2865,3167.53,2311.15
2866,2773.38,2479.56
2867,2755.47,1641.1
2868,3074.37,2189.32
2869,1917,1788.01
2870,3189.03,2071.08
2871,3031.37,1852.51
2872,2913.13,1383.11
2873,644.973,1895.5
2874,1057.04,1562.27
2875,1848.92,1698.43
2876,3017.04,1676.93
2877,3045.7,2217.99
2878,3988.08,1415.36
2879,1784.42,1737.84
2880,2099.74,2511.81
2881,2203.66,2099.74
2882,3085.12,2174.99
2883,2916.71,1712.76
2884,3113.79,1859.67
2885,3006.29,1773.68
2886,2927.46,1734.26
2887,2142.74,2081.83
2888,1974.33,1866.84
2889,1931.33,1773.68
2890,3930.75,752.468
2891,1766.51,1773.68
2892,1956.42,1637.51
2893,3049.29,1694.84
2894,2748.3,1537.19
2895,1995.83,2081.83
2896,2157.08,2081.83
2897,3826.84,1902.67
2898,2131.99,2339.82
2899,3034.96,2278.9
2900,1977.92,1766.51
2901,2203.66,2074.66
2902,361.901,1454.77
2903,1895.5,2393.57
2904,3948.67,1418.94
2905,3149.62,1397.44
2906,3013.46,1691.26
2907,3081.54,1361.61
2908,2235.91,1874
2909,3973.75,1418.94
2910,279.488,2028.08
2911,3135.28,1358.03
2912,3042.12,1874
2913,2891.63,1687.68
2914,2196.49,2106.91
2915,1952.83,1877.59
2916,2877.29,1684.1
2917,1938.5,2289.65
2918,3805.34,1920.59
2919,1999.42,2146.33
2920,2020.91,2225.16
2921,3798.17,1906.25
2922,3056.45,1877.59
2923,2200.07,2114.08
2924,3070.79,1350.86
2925,1196.78,1827.42
2926,2289.65,2178.57
2927,3816.09,1899.09
2928,2182.16,2228.74
2929,2003,2232.32
2930,3099.45,2314.74
2931,3651.26,1974.33
2932,1895.5,2372.07
2933,347.569,1562.27
2934,2486.73,2124.83
2935,3135.28,2375.65
2936,3124.53,1433.27
2937,2239.49,2174.99
2938,2013.75,2078.25
2939,2837.88,1866.84
2940,1838.17,1752.18
2941,3894.92,1311.44
2942,2472.4,1737.84
2943,3920,1433.27
2944,3984.5,1433.27
2945,1576.6,1573.02
2946,1802.34,1752.18
2947,2003,2178.57
2948,2526.14,2558.39
2949,1619.6,1547.93
2950,1848.92,2142.74
2951,3816.09,1465.52
2952,1074.95,1551.52
2953,2802.05,1626.76
2954,3300.11,1479.85
2955,3034.96,2239.49
2956,3991.66,1444.02
2957,2447.31,1748.59
2958,2859.38,1386.69
2959,2676.64,1436.86
2960,2164.24,2260.99
2961,2931.04,2432.98
2962,3787.42,1401.02
2963,200.658,2078.25
2964,3113.79,2063.91
2965,2827.13,1802.34
2966,1135.87,1508.52
2967,1938.5,2454.48
2968,2013.75,1587.35
2969,2407.9,2063.91
2970,2164.24,2268.15
2971,773.967,2196.49
2972,2200.07,1877.59
2973,3049.29,1637.51
2974,3038.54,1748.59
2975,3823.26,1433.27
2976,3052.87,591.225
2977,3479.27,1995.83
2978,3687.09,1960
2979,3507.94,1995.83
2980,4332.07,1949.25
2981,3608.26,1533.6
2982,2092.58,2253.82
2983,2192.91,1014.04
2984,3203.36,2217.99
2985,3382.52,1952.83
2986,351.152,1555.1
2987,1612.43,2081.83
2988,1064.2,1530.02
2989,3891.34,1458.35
2990,3923.58,752.468
2991,1182.45,1874
2992,2182.16,2407.9
2993,3002.71,598.391
2994,3124.53,2053.16
2995,2594.22,2536.89
2996,2010.17,2372.07
2997,3798.17,816.965
2998,3658.43,1981.5
2999,3887.75,752.468
