id,u,v
2589,612.127,1089.88
2590,2968.57,1067.49
2591,3486.14,1480.55
2592,1893.61,1988.17
2593,2876.5,1970.75
2594,3471.21,788.798
2595,1293.93,811.193
2596,1998.12,2013.05
2597,1637.31,1082.42
2598,3446.32,1473.09
2599,691.753,1107.3
2600,3789.21,662.889
2601,3720.54,1490.01
2602,1248.14,1657.22
2603,3816.09,1481.05
2604,1254.11,1675.14
2605,791.286,1149.6
2606,2412.68,2078.25
2607,3009.87,883.852
2608,3311.46,680.805
2609,3777.27,1328.76
2610,1206.34,1702.01
2611,4201.28,680.805
2612,647.959,412.066
2613,3777.27,683.791
2614,2436.56,2069.29
2615,3215.91,991.347
2616,1092.87,1675.14
2617,232.907,1328.76
2618,406.094,1176.48
2619,4204.27,686.776
2620,1101.83,1752.77
2621,4010.18,633.029
2622,358.318,1334.74
2623,4019.14,624.071
2624,910.725,1699.03
2625,3983.3,636.015
2626,2463.44,2251.43
2627,3433.88,1086.9
2628,4022.12,609.141
2629,507.617,1122.73
2630,1230.23,1654.24
2631,773.37,1152.59
2632,1991.65,848.02
2633,352.346,1325.78
2634,110.481,1337.72
2635,2971.05,1749.79
2636,3989.28,636.015
2637,3786.23,641.987
2638,2609.75,1591.53
2639,937.599,851.006
2640,2466.42,2260.39
2641,1552.71,1125.72
2642,1648.26,1128.7
2643,1633.33,1080.93
2644,1358.62,1651.25
2645,2627.67,1373.55
2646,1585.56,1316.82
2647,3732.48,1403.41
2648,1970.75,851.006
2649,806.216,1155.58
2650,1552.71,1316.82
2651,2911.34,889.823
2652,3003.9,916.697
2653,591.225,1140.65
2654,1146.62,1749.79
2655,4105.73,1143.63
2656,1988.67,2024.5
2657,3260.7,689.763
2658,1979.71,2042.41
2659,3869.84,2105.12
2660,3311.46,647.959
2661,1310.85,1690.07
2662,3006.89,1755.76
2663,1060.02,1672.15
2664,1242.17,1737.84
2665,594.211,1185.44
2666,3986.29,618.099
2667,1224.25,1672.15
2668,3409.99,752.468
2669,734.552,1301.89
2670,1248.14,812.188
2671,1275.02,1716.94
2672,1224.25,1400.43
2673,1173.49,1705
2674,1331.75,1648.26
2675,2965.08,1719.93
2676,1221.27,1648.26
2677,507.617,1194.39
2678,4093.79,1266.06
2679,3663.8,1516.88
2680,1173.49,1678.12
2681,1125.72,1731.87
2682,1266.06,1678.12
2683,3257.71,653.931
2684,1036.14,1722.91
2685,3663.8,1430.29
2686,1970.75,2048.39
2687,3720.54,1501.95
2688,1212.31,1737.84
2689,1215.3,1722.91
2690,3672.76,1487.02
2691,1991.65,827.118
2692,1719.93,1230.23
2693,1967.76,830.104
2694,2373.86,2236.5
2695,2929.25,901.767
2696,1925.96,1925.96
2697,2645.58,1627.36
2698,1188.42,1731.87
2699,3189.03,871.908
2700,1451.19,1245.16
2701,955.515,1702.01
2702,3735.47,1436.26
2703,2457.47,2054.36
2704,2911.34,898.781
2705,976.417,1707.98
2706,2657.53,1624.38
2707,3783.24,662.889
2708,4407.31,1427.3
2709,1654.24,1161.55
2710,3735.47,1525.84
2711,1343.69,1716.94
2712,1280.99,1731.87
2713,3905.67,662.889
2714,3920.6,662.889
2715,671.847,1176.48
2716,1316.82,1639.31
2717,3938.51,662.889
2718,647.959,418.038
2719,1307.86,1731.87
2720,3257.71,659.903
2721,4216.21,979.403
2722,4195.31,973.431
2723,4171.42,973.431
2724,3929.56,665.875
2725,2445.52,2063.32
2726,4114.69,970.445
2727,3810.12,668.861
2728,3189.03,970.445
2729,1119.74,1660.21
2730,3795.19,668.861
2731,788.3,1158.56
2732,1173.49,1684.1
2733,3884.77,668.861
2734,3908.65,668.861
2735,1925.96,1982.69
2736,1263.07,1699.03
2737,3783.24,674.833
2738,3860.88,630.043
2739,3598.11,382.206
2740,2651.55,1624.38
2741,2493.3,1985.68
2742,3839.98,674.833
2743,716.636,952.529
2744,919.683,1687.08
2745,1254.11,1731.87
2746,722.608,952.529
2747,3415.97,743.51
2748,3651.86,1433.27
2749,3807.13,1531.81
2750,2920.29,880.866
2751,2400.73,2063.32
2752,2200.67,1710.97
2753,1952.83,2081.23
2754,3854.91,674.833
2755,4455.09,594.211
2756,3753.38,1531.81
2757,880.866,809.202
2758,3953.44,656.917
2759,3430.9,1448.2
2760,1134.67,1687.08
2761,1200.37,1687.08
2762,3598.11,444.912
2763,2445.52,2078.25
2764,707.678,1173.49
2765,3780.26,1525.84
2766,3819.07,677.819
2767,1893.11,1985.68
2768,564.351,1110.79
2769,4028.09,1827.42
2770,967.459,1719.93
2771,3866.85,630.043
2772,1833.39,779.342
2773,1642.29,1098.84
2774,937.599,1696.04
2775,2971.05,1794.58
2776,776.356,770.384
2777,3768.31,1522.85
2778,3538.39,1137.66
2779,749.482,1140.65
2780,3493.6,1442.23
2781,2980.01,1794.58
2782,925.655,830.104
2783,3607.07,265.753
2784,1367.58,585.253
2785,1513.89,2081.23
2786,3472.7,788.3
2787,1391.47,1630.35
2788,1928.95,2087.2
2789,188.117,949.543
2790,3409.99,737.538
2791,1887.14,3090.49
2792,3502.56,1442.23
2793,922.669,949.543
2794,880.866,913.711
2795,3974.35,612.127
2796,3598.11,376.234
2797,1209.32,1672.15
2798,3971.36,1119.74
2799,1236.2,725.594
2800,2424.62,2075.26
2801,4162.46,1146.62
2802,3487.63,1478.06
2803,4019.14,650.945
2804,1048.08,624.071
2805,2472.4,2060.33
2806,3723.52,1406.4
2807,1740.83,477.758
2808,1490.01,104.509
2809,4237.11,1289.95
2810,2666.48,1558.68
2811,2212.61,1705
2812,4031.08,1800.55
2813,3218.89,982.389
2814,3717.55,1457.16
2815,4180.38,1131.69
2816,1710.97,1191.41
2817,2729.19,2024.5
2818,4170.82,971.042
2819,1264.86,1698.43
2820,3310.86,680.805
2821,791.883,1150.2
2822,4195.91,971.042
2823,1358.03,1655.43
2824,2920.29,881.463
2825,1139.45,1687.68
2826,1264.86,1680.51
2827,2375.65,2239.49
2828,3787.42,641.39
2829,773.967,1153.78
2830,3672.76,1487.02
2831,594.808,1143.04
2832,3260.7,687.971
2833,4213.82,981.792
2834,1583.77,1318.61
2835,232.907,1329.36
2836,1655.43,1164.53
2837,1952.83,2092.58
2838,3715.76,1494.19
2839,408.483,1178.87
2840,1060.62,1673.35
2841,1451.19,1246.95
2842,2651.55,1626.76
2843,3776.67,1329.36
2844,802.633,1153.78
2845,1315.03,1641.1
2846,3787.42,673.638
2847,3869.84,2106.91
2848,1243.36,1659.01
2849,1254.11,1662.6
2850,3737.26,1433.27
2851,1952.83,2085.41
2852,3432.69,1085.7
2853,3816.09,1479.85
2854,1386.69,1644.68
2855,4113.49,971.042
2856,1175.28,1705.59
2857,3988.08,637.806
2858,3189.03,971.042
2859,3937.92,662.889
2860,3794.59,666.472
2861,935.21,849.214
2862,1225.45,1401.02
2863,788.3,1160.95
2864,3920,666.472
2865,648.556,412.066
2866,1246.95,809.799
2867,4407.31,1429.69
2868,3984.5,619.89
2869,2468.81,2260.99
2870,3002.71,917.295
2871,598.391,1186.03
2872,1275.61,1719.93
2873,1992.25,849.214
2874,1641.1,1100.04
2875,3009.87,885.046
2876,734.552,1304.28
2877,1196.78,1687.68
2878,1967.17,831.298
2879,1103.62,752.468
2880,2630.06,1375.94
2881,3651.26,1436.86
2882,1551.52,1318.61
2883,1243.36,1741.43
2884,508.812,1125.12
2885,1089.29,1676.93
2886,343.985,1332.94
2887,1558.68,1128.7
2888,1906.25,1985.08
2889,1648.26,1128.7
2890,3665.59,1512.1
2891,1719.93,1232.61
2892,1221.86,1648.26
2893,3260.7,655.722
2894,4091.99,1264.86
2895,1970.75,2049.58
2896,1114.37,1662.6
2897,2974.04,1752.18
2898,3310.86,648.556
2899,3189.03,874.296
2900,4106.33,1146.62
2901,3930.75,662.889
2902,3948.67,662.889
2903,3841.17,673.638
2904,2436.56,2071.08
2905,3733.68,1404.61
2906,766.801,1164.53
2907,3414.77,745.302
2908,1232.61,1651.85
2909,1938.5,2085.41
2910,2966.87,1723.51
2911,1311.44,1691.26
2912,164.826,784.717
2913,3006.29,1755.76
2914,4199.49,684.388
2915,3601.1,444.315
2916,1985.08,827.715
2917,1970.75,849.214
2918,1927.75,1927.75
2919,1927.75,1981.5
2920,1221.86,1673.35
2921,4009.58,634.223
2922,1211.12,1702.01
2923,1332.94,1648.26
2924,4177.99,1132.29
2925,1211.12,1673.35
2926,2357.73,2246.66
2927,1039.12,1723.51
2928,1831.01,781.134
2929,1533.6,2106.91
2930,924.461,831.298
2931,881.463,809.799
2932,1992.25,827.715
2933,3608.26,275.905
2934,2472.4,2060.33
2935,3751.59,1530.02
2936,3042.12,1748.59
2937,1049.87,623.474
2938,3601.1,376.234
2939,3009.87,1791.59
2940,1501.35,2085.41
2941,910.128,1702.01
2942,627.057,429.982
2943,3823.26,1630.35
2944,2450.9,1712.76
2945,3719.34,1504.94
2946,3730.09,354.735
2947,2497.48,2235.91
2948,1128.7,2096.16
2949,3540.18,1135.87
2950,1891.92,1988.67
2951,1633.93,1078.54
2952,1214.7,1723.51
2953,1103.62,1755.76
2954,1985.08,2024.5
2955,1293.53,1666.18
2956,566.143,1110.79
2957,2612.14,1590.93
2958,1530.02,2096.16
2959,580.475,1089.29
2960,4031.08,1831.01
2961,1927.75,2089
2962,2726.8,2024.5
2963,3780.26,1526.44
2964,3662.01,1429.69
2965,877.88,913.711
2966,1143.04,2096.16
2967,4235.32,1289.95
2968,1003.29,2486.73
2969,2128.41,1508.52
2970,2594.22,1605.27
2971,2200.07,1709.18
2972,2493.89,1988.67
2973,1307.86,1730.68
2974,920.878,949.543
2975,2425.81,2089
2976,3217.7,992.541
2977,1888.34,3092.29
2978,3217.7,985.375
2979,2981.21,1795.17
2980,4453.9,609.141
2981,3794.59,684.388
2982,3472.1,788.3
2983,3497.19,1469.1
2984,3604.68,265.155
2985,2214.41,1709.18
2986,1952.83,1931.33
2987,1684.1,1279.2
2988,3443.44,1472.69
2989,580.475,745.302
2990,1110.79,2124.83
2991,3432.69,1447.61
2992,1397.44,791.883
2993,748.885,1139.45
2994,3737.26,1526.44
2995,4163.66,1150.2
2996,716.636,953.126
2997,3676.34,1526.44
2998,2454.48,2035.25
2999,3970.17,1121.54
