id,u,v
1421,3906.72,1097.28
1422,426.24,2014.56
1423,3882.24,1088.64
1424,633.6,1715.04
1425,3984.48,1081.44
1426,4109.76,1134.72
1427,413.28,2298.24
1428,2154.24,756
1429,1811.52,623.52
1430,538.56,2090.88
1431,3503.52,1464.48
1432,4453.92,1357.92
1433,2082.24,2377.44
1434,1435.68,1628.64
1435,4291.2,1251.36
1436,4515.84,2489.76
1437,3493.44,1355.04
1438,2327.04,1355.04
1439,4003.2,1049.76
1440,3915.36,1077.12
1441,3499.2,1352.16
1442,3496.32,1526.4
1443,79.2,440.64
1444,3492,1553.76
1445,4006.08,1077.12
1446,4112.64,1131.84
1447,3875.04,1090.08
1448,1503.36,1895.04
1449,2426.4,480.96
1450,1532.16,610.56
1451,3504.96,1437.12
1452,3525.12,1342.08
1453,3484.8,1356.48
1454,3909.6,1095.84
1455,4397.76,2472.48
1456,4383.36,2445.12
1457,3470.4,1333.44
1458,3512.16,1332
1459,3961.44,1082.88
1460,482.4,1758.24
1461,3463.2,1347.84
1462,3515.04,1630.08
1463,1065.6,1730.88
1464,3772.8,1653.12
1465,1332,1481.76
1466,4118.4,1140.48
1467,3552.48,1519.2
1468,1215.36,1524.96
1469,388.8,2008.8
1470,3515.04,1320.48
1471,2446.56,465.12
1472,3494.88,1316.16
1473,3504.96,1313.28
1474,2711.52,1434.24
1475,3548.16,1566.72
1476,4419.36,1308.96
1477,3163.68,743.04
1478,537.12,1791.36
1479,842.4,1370.88
1480,3500.64,1568.16
1481,3803.04,2306.88
1482,2272.32,574.56
1483,3794.4,995.04
1484,129.6,469.44
1485,4178.88,1198.08
1486,120.96,456.48
1487,4052.16,1199.52
1488,802.08,601.92
1489,3857.76,1638.72
1490,4515.84,1392.48
1491,3193.92,725.76
1492,3774.24,1448.64
1493,4370.4,1339.2
1494,4174.56,1196.64
1495,1069.92,1427.04
1496,488.16,1759.68
1497,3823.2,1019.52
1498,1056.96,1719.36
1499,89.28,2134.08
1500,4106.88,1137.6
1501,4118.4,1162.08
1502,2430.72,450.72
1503,2736,79.2
1504,2027.52,884.16
1505,3530.88,1632.96
1506,2298.24,309.6
1507,3636,1640.16
1508,3656.16,1584
1509,4478.4,2557.44
1510,1216.8,1474.56
1511,591.84,1460.16
1512,2018.88,881.28
1513,4092.48,1131.84
1514,508.32,1800
1515,525.6,1749.6
1516,1468.8,1493.28
1517,4209.12,1189.44
1518,3771.36,1460.16
1519,2158.56,2016
1520,82.08,2124
1521,3906.72,1078.56
1522,2115.36,2017.44
1523,2188.8,528.48
1524,187.2,416.16
1525,3512.16,1464.48
1526,1732.32,724.32
1527,4335.84,1308.96
1528,3912.48,1150.56
1529,3863.52,1036.8
1530,2279.52,66.24
1531,4502.88,2540.16
1532,524.16,1794.24
1533,3499.2,1438.56
1534,1252.8,1468.8
1535,2514.24,1609.92
1536,4416.48,1297.44
1537,2458.08,480.96
1538,3839.04,1601.28
1539,1884.96,616.32
1540,4317.12,1308.96
1541,4435.2,2449.44
1542,1139.04,905.76
1543,3785.76,2301.12
1544,2167.2,2704.32
1545,4001.76,1078.56
1546,486.72,917.28
1547,2328.48,1359.36
1548,1589.76,629.28
1549,2571.84,1316.16
1550,1107.36,1427.04
1551,2207.52,355.68
1552,3463.2,1344.96
1553,528.48,1791.36
1554,2391.84,480.96
1555,3748.32,1632.96
1556,3664.8,1585.44
1557,1807.2,2004.48
1558,120.96,465.12
1559,4275.36,1208.16
1560,3833.28,1632.96
1561,4083.84,1130.4
1562,848.16,911.52
1563,135.36,1634.4
1564,2059.2,675.36
1565,522.72,1810.08
1566,1961.28,506.88
1567,851.04,1373.76
1568,243.36,430.56
1569,3496.32,1408.32
1570,2371.68,565.92
1571,4452.48,2554.56
1572,2157.12,619.2
1573,4312.8,1321.92
1574,3705.12,3061.44
1575,4363.2,2484
1576,3496.32,1310.4
1577,1175.04,1486.08
1578,4455.36,2429.28
1579,2151.36,750.24
1580,4331.52,1277.28
1581,1324.8,2041.92
1582,4020.48,1087.2
1583,485.28,1764
1584,108,758.88
1585,469.44,1566.72
1586,3715.2,1032.48
1587,4308.48,1244.16
1588,4056.48,1179.36
1589,128.16,411.84
1590,514.08,1779.84
1591,1893.6,626.4
1592,2664,730.08
1593,4295.52,1249.92
1594,2993.76,446.4
1595,2161.44,2714.4
1596,1781.28,2008.8
1597,3483.36,1620
1598,2088,1933.92
1599,525.6,521.28
1600,80.64,452.16
1601,1343.52,2044.8
1602,599.04,2112.48
1603,1008,1679.04
1604,1847.52,2016
1605,509.76,1802.88
1606,4013.28,639.36
1607,1468.8,1919.52
1608,2072.16,904.32
1609,2458.08,449.28
1610,4541.76,1405.44
1611,936,1065.6
1612,2178.72,1992.96
1613,103.68,751.68
1614,4498.56,2459.52
1615,3496.32,1529.28
1616,187.2,421.92
1617,557.28,1844.64
1618,2289.6,276.48
1619,2665.44,561.6
1620,2311.2,286.56
1621,3646.08,1523.52
1622,364.32,1702.08
1623,541.44,1392.48
1624,3169.44,1045.44
1625,3864.96,1594.08
1626,2430.72,561.6
1627,3487.68,1575.36
1628,1964.16,587.52
1629,531.36,1856.16
1630,3552.48,1599.84
1631,2093.76,2021.76
1632,2599.2,879.84
1633,2861.28,1514.88
1634,495.36,509.76
1635,259.2,427.68
1636,3529.44,1559.52
1637,133.92,470.88
1638,701.28,1650.24
1639,3852,1029.6
1640,4380.48,1255.68
1641,3752.64,1522.08
1642,2185.92,2026.08
1643,1488.96,2106.72
1644,2792.16,50.4
1645,4446.72,2465.28
1646,761.76,904.32
1647,1532.74,609.984
1648,3946.75,1088.64
1649,2023.49,285.12
1650,3483.65,1373.76
1651,4389.12,2526.34
1652,1810.94,622.08
1653,2396.74,457.92
1654,1216.51,1525.82
1655,60.48,1467.07
1656,2191.1,558.144
1657,551.232,1798.85
1658,546.048,1807.49
1659,2160,2016.58
1660,3808.51,1477.44
1661,4383.94,2445.12
1662,3862.08,1099.01
1663,1772.93,642.816
1664,3507.84,1365.12
1665,4292.35,1327.1
1666,1349.57,2051.14
1667,1418.69,1541.38
1668,4266.43,1299.46
1669,1893.89,613.44
1670,2272.32,573.696
1671,129.6,470.016
1672,1308.1,1479.17
1673,3875.9,1111.1
1674,1078.27,1653.7
1675,527.04,1743.55
1676,4299.26,1306.37
1677,119.232,454.464
1678,3492.29,1346.11
1679,3765.31,1651.97
1680,3502.66,1558.66
1681,1848.96,2016.58
1682,1588.03,613.44
1683,3490.56,1365.12
1684,3471.55,1332.29
1685,3640.9,1347.84
1686,3511.3,1463.62
1687,3929.47,1138.75
1688,3907.01,1097.28
1689,4510.08,2476.22
1690,3551.04,1594.94
1691,3991.68,2901.31
1692,4307.9,1282.18
1693,3471.55,1460.16
1694,3141.5,722.304
1695,3497.47,1311.55
1696,3926.02,1028.16
1697,4392.58,1359.94
1698,2272.32,508.032
1699,511.488,1798.85
1700,1062.72,1728
1701,3450.82,1441.15
1702,2429.57,449.28
1703,3801.6,2306.88
1704,3986.5,1066.18
1705,3490.56,1425.6
1706,1105.92,1425.6
1707,2232.58,577.152
1708,3829.25,1033.34
1709,2298.24,307.584
1710,4370.11,1256.26
1711,3511.3,1349.57
1712,2327.62,1354.75
1713,3948.48,1112.83
1714,3511.3,1372.03
1715,3509.57,1359.94
1716,3461.18,1354.75
1717,3462.91,1401.41
1718,3471.55,1359.94
1719,2443.39,1603.58
1720,2217.02,349.056
1721,3241.73,741.312
1722,4549.82,2469.31
1723,3920.83,1140.48
1724,3773.95,1449.79
1725,3504.38,1463.62
1726,3767.04,1479.17
1727,3490.56,1401.41
1728,3492.29,1339.2
1729,4377.02,2465.86
1730,4377.02,2510.78
1731,4508.35,2519.42
1732,4359.74,1344.38
1733,3471.55,1372.03
1734,4000.32,1180.22
1735,4371.84,2495.23
1736,4515.26,2490.05
1737,1793.66,1980.29
1738,4394.3,1323.65
1739,487.296,1759.1
1740,179.712,463.104
1741,4432.32,2431.3
1742,3806.78,1473.98
1743,426.816,2014.85
1744,3552.77,1567.3
1745,3870.72,1548.29
1746,274.752,881.28
1747,3784.32,2305.15
1748,3494.02,1354.75
1749,3504.38,1313.28
1750,76.032,2113.34
1751,3174.34,737.856
1752,3561.41,653.184
1753,3794.69,993.6
1754,2101.25,210.816
1755,67.392,1472.26
1756,3495.74,1527.55
1757,525.312,1793.66
1758,3499.2,1377.22
1759,3806.78,1019.52
1760,4060.8,1088.64
1761,3495.74,1315.01
1762,3931.2,1119.74
1763,3504.38,1449.79
1764,537.408,1791.94
1765,540.864,1783.3
1766,4143.74,1140.48
1767,3507.84,1370.3
1768,4477.25,2557.44
1769,3656.45,1582.85
1770,2445.12,464.832
1771,4117.82,1166.4
1772,3939.84,1121.47
1773,3967.49,1066.18
1774,3476.74,1340.93
1775,2253.31,331.776
1776,3516.48,1631.23
1777,2097.79,580.608
1778,592.704,1460.16
1779,1330.56,1482.62
1780,4408.13,2427.84
1781,2391.55,482.112
1782,4273.34,1230.34
1783,4307.9,1290.82
1784,3844.8,1036.8
1785,1589.76,628.992
1786,2082.24,2377.73
1787,3469.82,1356.48
1788,3525.12,1342.66
1789,3649.54,1582.85
1790,3689.28,1525.82
1791,3497.47,1363.39
1792,2230.85,518.4
1793,4304.45,1287.36
1794,3913.92,1100.74
1795,3469.82,1337.47
1796,3495.74,1373.76
1797,4041.79,1175.04
1798,1736.64,1539.65
1799,3616.7,1534.46
1800,1031.62,1031.62
1801,3488.83,1415.23
1802,3500.93,1567.3
1803,3487.1,1346.11
1804,3561.41,1610.5
1805,3552.77,1598.4
1806,3480.19,1335.74
1807,3986.5,1055.81
1808,3549.31,1567.3
1809,3499.2,1536.19
1810,3483.65,1334.02
1811,841.536,1370.3
1812,4007.23,1105.92
1813,4406.4,1316.74
1814,3514.75,1347.84
1815,3891.46,1109.38
1816,3506.11,1387.58
1817,2280.96,63.936
1818,2289.6,278.208
1819,3811.97,1062.72
1820,3837.89,1632.96
1821,3511.3,1515.46
1822,4399.49,1320.19
1823,3461.18,1349.57
1824,76.032,435.456
1825,3917.38,1078.27
1826,3545.86,1562.11
1827,3165.7,743.04
1828,3537.22,1518.91
1829,525.312,1747.01
1830,3495.74,1432.51
1831,2121.98,190.08
1832,3466.37,1715.9
1833,3557.95,1629.5
1834,3499.2,1430.78
1835,276.48,895.104
1836,2426.11,480.384
1837,2153.09,755.136
1838,4459.97,1365.12
1839,4349.38,1353.02
1840,1988.93,646.272
1841,4288.9,1321.92
1842,4005.5,1076.54
1843,437.184,1961.28
1844,276.48,1105.92
1845,273.024,893.376
1846,3492.29,1553.47
1847,3241.73,1358.21
1848,2160,661.824
1849,3786.05,1458.43
1850,3483.65,1418.69
1851,1316.74,1651.97
1852,3513.02,1332.29
1853,388.8,2009.66
1854,2757.89,1553.47
1855,4281.98,1257.98
1856,4297.54,1294.27
1857,1175.04,1486.08
1858,2268.86,324.864
1859,3552.77,1629.5
1860,1797.12,656.64
1861,3939.84,1133.57
1862,4382.21,1242.43
1863,3506.11,1378.94
1864,3513.02,1358.21
1865,3526.85,1429.06
1866,3478.46,1429.06
1867,210.816,1418.69
1868,4454.78,1358.21
1869,3732.48,1524.1
1870,3544.13,1632.96
1871,3585.6,1536.19
1872,483.84,1762.56
1873,120.96,412.992
1874,571.968,1767.74
1875,3989.95,1064.45
1876,3744.58,1536.19
1877,4352.83,1261.44
1878,3516.48,1385.86
1879,3552.77,1518.91
1880,3475.01,1693.44
1881,1885.25,616.896
1882,4370.11,1339.2
1883,1524.1,590.976
1884,3632.26,1577.66
1885,4326.91,1339.2
1886,3796.42,1010.88
1887,120.96,464.832
1888,79.488,440.64
1889,4188.67,1195.78
1890,1372.03,706.752
1891,2192.83,2763.07
1892,3865.54,1036.8
1893,254.016,881.28
1894,801.792,601.344
1895,634.176,1715.9
1896,3514.75,1320.19
1897,2477.95,426.816
1898,3652.99,1499.9
1899,4110.91,1133.57
1900,1138.75,905.472
1901,3017.09,1512
1902,846.72,910.656
1903,4503.17,2540.16
1904,4397.76,2472.77
1905,3530.3,1560.38
1906,3483.65,1619.14
1907,525.312,525.312
1908,3670.27,1579.39
1909,729.216,406.08
1910,2514.24,1610.5
1911,2666.3,561.6
1912,437.184,751.68
1913,2161.73,2714.69
1914,3488.83,1575.94
1915,839.808,1375.49
1916,523.584,509.76
1917,3499.2,1353.02
1918,3913.92,1149.12
1919,1216.51,1475.71
1920,2735.42,79.488
1921,542.592,2097.79
1922,1435.97,1627.78
1923,4003.78,1048.9
1924,2381.18,480.384
1925,2458.94,451.008
1926,1069.63,1425.6
1927,2208.38,354.24
1928,2092.61,2021.76
1929,4012.42,1188.86
1930,4456.51,1285.63
1931,3706.56,3062.02
1932,3879.36,1040.26
1933,1073.09,1734.91
1934,3495.74,1588.03
1935,573.696,1724.54
1936,3483.65,1622.59
1937,3881.09,1099.01
1938,1893.89,627.264
1939,89.856,2134.08
1940,2191.1,528.768
1941,760.32,903.744
1942,3532.03,1632.96
1943,508.032,1800.58
1944,4052.16,1199.23
1945,3495.74,1401.41
1946,3647.81,1524.1
1947,2372.54,565.056
1948,4003.78,1183.68
1949,186.624,423.36
1950,934.848,1066.18
1951,4454.78,2429.57
1952,1503.36,1895.62
1953,2681.86,730.944
1954,3772.22,1460.16
1955,3858.62,1638.14
1956,537.408,2090.88
1957,3495.74,1330.56
1958,1731.46,722.304
1959,3772.22,1653.7
1960,2403.65,482.112
1961,127.872,411.264
1962,3640.9,3191.62
1963,2457.22,480.384
1964,2115.07,2016.58
1965,3748.03,1631.23
1966,1232.06,1479.17
1967,850.176,1373.76
1968,4119.55,1140.48
1969,2472.77,1548.29
1970,3851.71,1655.42
1971,3796.42,1016.06
1972,1807.49,2004.48
1973,3824.06,1024.7
1974,4487.62,1418.69
1975,1468.8,1492.99
1976,1664.06,1531.01
1977,81.216,451.008
1978,2018.3,881.28
1979,3960.58,1083.46
1980,1961.28,508.032
1981,1048.9,682.56
1982,1323.65,2040.77
1983,1810.94,632.448
1984,3195.07,725.76
1985,2059.78,675.648
1986,110.592,421.632
1987,4117.82,1161.22
1988,4453.06,2553.98
1989,188.352,416.448
1990,259.2,440.64
1991,2571.26,1316.74
1992,3635.71,1641.6
1993,3697.92,1622.59
1994,4019.33,1194.05
1995,4142.02,1133.57
1996,243.648,430.272
1997,4542.91,1406.59
1998,3464.64,1344.38
1999,133.056,471.744
2000,699.84,1648.51
2001,485.568,917.568
2002,3367.87,660.096
2003,3665.09,1584.58
2004,82.944,2125.44
2005,3787.78,618.624
2006,495.936,509.76
2007,4237.06,984.96
2008,760.32,444.096
2009,2782.08,483.84
2010,134.784,1632.96
2011,4034.88,1171.58
2012,1736.64,1536.19
2013,3471.55,630.72
2014,3768.77,101.952
2015,4084.99,1130.11
2016,2087.42,1933.63
2017,2158.27,620.352
2018,2396.74,183.168
2019,3907.01,1080
2020,4364.93,2483.14
2021,4411.58,2548.8
2022,2168.64,162.432
2023,525.312,2104.7
2024,3512.68,1347.84
2025,2272.67,572.314
2026,4348.34,1351.99
2027,3471.21,1459.81
2028,1063.76,1729.38
2029,99.5328,2144.1
2030,2278.89,64.2816
2031,3999.97,1179.88
2032,3487.8,1414.2
2033,3238.96,740.275
2034,3939.84,1121.82
2035,1806.11,2005.17
2036,2191.8,557.798
2037,2424.04,481.075
2038,3514.75,1383.09
2039,4398.11,2471.73
2040,3616.36,1536.54
2041,3912.88,1101.08
2042,1316.74,1650.59
2043,3771.88,1459.81
2044,2152.4,754.791
2045,3863.12,1099.01
2046,3767.73,1478.48
2047,3906.66,1096.93
2048,3585.25,1538.61
2049,4381.52,1244.16
2050,68.4288,1470.18
2051,2233.27,576.461
2052,3784.32,2305.84
2053,1308.44,1478.48
2054,3552.08,1567.64
2055,3481.57,1335.4
2056,4060.11,1088.64
2057,3943.99,1088.64
2058,4304.79,1281.48
2059,389.837,2009.32
2060,3469.13,1356.13
2061,4501.79,2540.16
2062,3877.63,1038.87
2063,2106.78,188.698
2064,2216.68,348.365
2065,2380.49,481.075
2066,2098.48,580.608
2067,4454.09,1358.21
2068,3807.13,1476.4
2069,427.162,2013.47
2070,593.05,1459.81
2071,3937.77,1134.26
2072,802.483,601.344
2073,3794.69,993.255
2074,3800.91,2307.92
2075,3985.46,1065.83
2076,211.507,1418.34
2077,3929.47,1138.41
2078,3469.13,1372.72
2079,3807.13,1022.28
2080,4387.74,2527.72
2081,2397.08,458.266
2082,3537.56,1517.88
2083,273.715,881.28
2084,4377.37,2467.58
2085,271.642,893.722
2086,178.33,462.413
2087,1049.24,682.214
2088,2231.19,518.4
2089,120.269,412.646
2090,4454.09,2432.33
2091,3931.55,1119.74
2092,2081.89,2376.35
2093,2208.38,352.512
2094,4508.01,2519.42
2095,3639.17,1347.84
2096,4267.47,1300.15
2097,3504.38,1389.31
2098,3498.16,1312.59
2099,1988.58,646.963
2100,3510.61,1333.32
2101,3494.02,1374.8
2102,1884.9,617.933
2103,4296.5,1306.37
2104,3498.16,1354.06
2105,526.694,1743.9
2106,1524.1,590.976
2107,1055.46,1721.09
2108,1731.46,723.687
2109,1586.3,613.786
2110,3655.76,1582.16
2111,4377.37,2511.13
2112,3556.22,1627.78
2113,1428.71,1544.83
2114,4476.9,2556.75
2115,2268.52,323.482
2116,3483.65,1420.42
2117,2121.29,192.845
2118,437.53,750.643
2119,4406.4,2428.19
2120,1847.58,2017.61
2121,4391.89,1360.28
2122,3875.56,1111.45
2123,839.808,1374.8
2124,3788.47,991.181
2125,3450.47,1441.15
2126,2158.62,2017.61
2127,761.011,443.75
2128,1810.25,622.08
2129,3483.65,1372.72
2130,4406.4,1316.74
2131,435.456,1961.63
2132,4514.23,2490.39
2133,3510.61,1463.96
2134,3506.46,1463.96
2135,4358.71,1343.69
2136,3017.09,1511.65
2137,3668.2,1580.08
2138,4429.21,2432.33
2139,2092.26,2023.83
2140,3477.43,1428.71
2141,3458.77,1354.06
2142,3523.05,1343.69
2143,3773.95,1451.52
2144,3510.61,1370.65
2145,3525.12,1501.29
2146,841.882,1370.65
2147,3462.91,1401.75
2148,4296.5,1293.93
2149,3732.48,1524.1
2150,3504.38,1449.45
2151,3500.24,1559.35
2152,524.621,520.474
2153,3487.8,1575.94
2154,3473.28,1694.13
2155,3869.34,1546.91
2156,3471.21,1331.25
2157,3560.37,1611.19
2158,4398.11,1320.88
2159,3630.87,1578.01
2160,3508.53,1360.28
2161,3506.46,1366.5
2162,2299.62,306.893
2163,522.547,510.106
2164,632.448,1714.87
2165,3496.09,1364.43
2166,1532.39,609.638
2167,3527.19,1430.78
2168,3471.21,1434.93
2169,3869.34,1551.05
2170,2755.81,1555.2
2171,3489.87,1364.43
2172,3686.86,1526.17
2173,4371.15,2494.54
2174,4393.96,1322.96
2175,1588.38,628.301
2176,3560.37,653.184
2177,3491.94,1553.13
2178,1797.81,657.331
2179,3498.16,1536.54
2180,4383.59,2446.85
2181,2272.67,508.032
2182,3496.09,1526.17
2183,1793.66,1980.29
2184,1891.12,628.301
2185,2100.56,211.507
2186,76.7232,435.456
2187,572.314,1766.71
2188,4271.62,1231.72
2189,3464.99,1714.87
2190,2374.27,564.019
2191,1208.91,1526.17
2192,4508.01,2475.88
2193,3989.61,2900.97
2194,2390.86,481.075
2195,3487.8,1424.56
2196,4435.43,2448.92
2197,4350.41,1260.75
2198,3747,1536.54
2199,1072.05,1426.64
2200,3498.16,1430.78
2201,543.283,2098.48
2202,1103.16,1426.64
2203,1022.28,1034.73
2204,120.269,464.486
2205,524.621,524.621
2206,3550,1631.92
2207,3498.16,1376.87
2208,3500.24,1565.57
2209,1175.73,1484.7
2210,1988.58,659.405
2211,2735.08,78.7968
2212,2444.77,464.486
2213,2440.63,1604.97
2214,1530.32,601.344
2215,510.106,1801.96
2216,3491.94,1401.75
2217,3769.81,1652.66
2218,1372.72,705.024
2219,2430.26,447.898
2220,277.862,893.722
2221,3975.09,1057.54
2222,539.136,1793.66
2223,1078.27,1654.73
2224,3987.53,1057.54
2225,4116.1,1161.22
2226,3247.26,748.57
2227,3502.31,1312.59
2228,3487.8,1347.84
2229,549.504,1799.89
2230,2251.93,329.702
2231,4323.46,1337.47
2232,1770.85,642.816
2233,3917.03,1078.27
2234,3462.91,1449.45
2235,3649.54,1584.23
2236,3647.46,1524.1
2237,91.2384,2135.81
2238,4004.12,1107.3
2239,4460.31,1366.5
2240,1349.91,2050.79
2241,3172.61,738.202
2242,2403.3,481.075
2243,3705.52,3062.71
2244,537.062,2090.19
2245,74.6496,2113
2246,3539.64,1569.72
2247,105.754,425.088
2248,3979.24,630.375
2249,1578.01,595.123
2250,1501.29,1897.34
2251,2782.77,481.075
2252,3483.65,1619.48
2253,1138.41,906.163
2254,524.621,1793.66
2255,3763.58,1652.66
2256,846.029,910.311
2257,3464.99,1343.69
2258,2513.2,1611.19
2259,2326.58,1354.06
2260,3925.33,1028.51
2261,3948.14,1113.52
2262,1893.2,613.786
2263,4234.29,984.96
2264,2664.58,561.946
2265,1213.06,1476.4
2266,3471.21,630.375
2267,4335.9,1337.47
2268,673.92,1663.03
2269,2457.22,449.971
2270,255.053,881.28
2271,120.269,454.118
2272,1847.58,2023.83
2273,1808.18,634.522
2274,485.222,916.531
2275,493.517,510.106
2276,1551.05,582.682
2277,3512.68,1320.88
2278,4369.08,1339.55
2279,3863.12,1036.8
2280,4454.09,2554.68
2281,3912.88,1150.85
2282,3471.21,1449.45
2283,3529.27,1561.42
2284,3496.09,1407.97
2285,3510.61,1515.8
2286,128.563,404.352
2287,1573.86,646.963
2288,2287.18,277.862
2289,4143.05,1140.48
2290,3241.04,1358.21
2291,78.7968,441.677
2292,4008.27,1184.03
2293,2185.57,367.027
2294,3649.54,3203.71
2295,1331.25,1482.62
2296,574.387,1725.24
2297,3367.53,659.405
2298,275.789,1105.23
2299,3178.83,671.846
2300,3639.17,3191.27
2301,80.8704,449.971
2302,4454.09,1285.63
2303,2168.99,2703.97
2304,186.624,416.794
2305,1793.66,667.699
2306,700.877,1648.51
2307,4497.64,2459.29
2308,1322.96,2040.42
2309,3829.94,1036.8
2310,2059.09,675.994
2311,3494.02,1588.38
2312,2189.72,528.768
2313,3431.81,1963.7
2314,2473.81,1548.98
2315,4410.55,2548.45
2316,2160.69,663.552
2317,4364.93,783.821
2318,935.194,1067.9
2319,433.382,746.496
2320,2455.14,1343.69
2321,524.621,2104.7
2322,1781.22,2009.32
2323,2088.12,1934.67
2324,3844.45,1036.8
2325,1341.62,2042.5
2326,599.271,1752.19
2327,1117.67,586.829
2328,729.907,906.163
2329,661.479,1627.78
2330,2158.62,1992.73
2331,2119.22,731.981
2332,2726.78,559.872
2333,4362.85,2484.17
2334,2156.54,622.08
2335,2475.88,427.162
2336,1320.88,698.803
2337,244.685,431.309
2338,435.456,1960.8
2339,1988.17,656.917
2340,3483.65,1622.39
2341,2737.15,77.1379
2342,1886.15,619.592
2343,3366.7,659.405
2344,1585.06,614.615
2345,1811.5,619.592
2346,525.036,525.036
2347,3496.09,1527.83
2348,1069.98,1425.81
2349,390.666,2008.07
2350,3744.92,1537.78
2351,4304.79,1281.49
2352,119.439,462.828
2353,2100.14,213.996
2354,4503.86,2510.72
2355,4379.44,2510.72
2356,3488.63,1445.71
2357,1532.81,609.639
2358,3988.78,2901.38
2359,1729.38,726.59
2360,3493.6,1363.6
2361,3652.85,1502.95
2362,3503.56,1388.48
2363,1050.07,681.8
2364,2443.53,465.316
2365,1806.52,2005.59
2366,4454.09,2553.02
2367,4389.4,2528.13
2368,2781.94,482.734
2369,4508.84,2518.18
2370,4476.49,2555.51
2371,3615.53,1535.29
2372,4384.42,2446.02
2373,3486.14,1425.81
2374,3799.67,2306.67
2375,617.104,539.966
2376,1769.2,644.475
2377,2152.4,753.961
2378,3705.11,3065.61
2379,3471.21,1358.62
2380,427.991,2013.05
2381,4399.35,2470.9
2382,176.671,462.828
2383,3911.64,1099.84
2384,549.919,1799.06
2385,4267.47,1301.39
2386,3585.67,1537.78
2387,803.728,602.174
2388,3784.74,2304.18
2389,3637.92,1348.67
2390,273.715,895.795
2391,4409.3,2428.6
2392,768.891,895.795
2393,4282.4,1259.09
2394,4294.84,1303.88
2395,3864.36,1099.84
2396,3431.39,1963.28
2397,3807.13,1475.57
2398,3550.83,1629.85
2399,1530.32,599.685
2400,2373.86,562.36
2401,435.456,751.473
2402,4269.96,1229.23
2403,3769.81,1652.24
2404,2269.35,320.993
2405,632.033,1716.94
2406,2254.42,328.458
2407,4376.96,2468.41
2408,3180.07,671.847
2409,3560.79,1609.94
2410,3503.56,1450.69
2411,3914.13,1149.6
2412,4486.44,1418.34
2413,4058.45,1087.4
2414,2271.84,507.617
2415,4394.37,1323.79
2416,843.541,1371.06
2417,271.227,880.865
2418,3488.63,1577.6
2419,2391.28,482.734
2420,3789.71,990.352
2421,2060.33,674.335
2422,2182.26,306.063
2423,3986.29,1065
2424,731.566,910.725
2425,2274.32,572.314
2426,3538.39,1517.88
2427,3237.31,741.52
2428,2431.09,445.409
2429,4496.4,2458.46
2430,3491.11,1376.04
2431,3508.53,1463.13
2432,2381.32,480.246
2433,2664.99,562.36
2434,1525.34,592.22
2435,3516,1381.02
2436,4115.68,1167.02
2437,2309.16,308.552
2438,2672.46,109.486
2439,3784.74,1458.16
2440,3486.14,1418.34
2441,3496.09,1428.3
2442,3797.18,992.84
2443,3471.21,1458.16
2444,3876.8,1112.28
2445,2092.68,2023
2446,758.938,903.26
2447,592.22,1460.64
2448,2120.05,191.601
2449,3451.3,1440.74
2450,4381.93,2473.39
2451,1371.06,704.195
2452,3476.18,1430.78
2453,4436.68,2448.51
2454,4394.37,1358.62
2455,2403.72,482.734
2456,3511.02,1361.11
2457,544.942,2097.65
2458,2299.21,303.575
2459,2097.65,579.779
2460,4001.22,1179.46
2461,3941.5,1122.23
2462,4508.84,2475.88
2463,2398.74,457.851
2464,1791.59,1980.7
2465,4513.81,2493.3
2466,4406.82,1316.32
2467,2757.06,1552.71
2468,106.998,425.503
2469,3483.65,1371.06
2470,485.223,1761.73
2471,4235.12,982.887
2472,3523.46,1343.69
2473,4359.54,1343.69
2474,4371.98,2493.3
2475,4501.37,2538.09
2476,1988.17,646.963
2477,4349.58,1353.65
2478,3525.95,1428.3
2479,1323.79,694.241
2480,4454.09,2431.09
2481,1848.82,2018.03
2482,3513.51,1348.67
2483,2478.37,425.503
2484,119.439,413.061
2485,2232.02,574.802
2486,3493.6,1552.71
2487,3525.95,1502.95
2488,492.687,510.106
2489,3471.21,1331.25
2490,3491.11,1403.41
2491,3481.16,1336.23
2492,3687.69,1525.34
2493,3498.58,1311.34
2494,674.335,1662.2
2495,4399.35,1318.81
2496,3473.7,1694.55
2497,4381.93,1244.16
2498,2080.24,2376.35
2499,4297.33,1293.93
2500,485.223,915.702
2501,2324.09,1353.65
2502,522.547,507.617
2503,3774.78,1450.69
2504,4008.68,1184.44
2505,3732.48,1522.85
2506,2159.86,2018.03
2507,2423.62,482.734
2508,3463.74,1714.45
2509,4429.21,2431.09
2510,432.968,746.496
2511,761.426,442.921
2512,1575.11,646.963
2513,1796.57,656.917
2514,338.412,624.568
2515,3558.3,654.428
2516,1587.55,627.057
2517,1891.12,627.057
2518,3869.34,1547.74
2519,1176.98,1483.04
2520,3931.55,1137.16
2521,3936.52,1134.67
2522,3647.88,3050.68
2523,3647.88,3202.47
2524,211.507,1415.85
2525,3555.81,1627.36
2526,3553.32,1565.15
2527,1055.05,1719.43
2528,3516,1632.34
2529,3501.07,1560.18
2530,1796.57,669.358
2531,726.59,405.596
2532,1209.32,1525.34
2533,3931.55,1119.74
2534,134.369,1632.34
2535,3247.26,746.496
2536,3650.37,1522.85
2537,2391.28,465.316
2538,539.966,1794.08
2539,3471.21,629.545
2540,1552.71,582.267
2541,517.571,522.547
