id,u,v
2565,2684.9,1269.04
2566,2769.5,1751.78
2567,4006.2,1465.62
2568,3963.89,1470.6
2569,2938.71,1679.62
2570,2291.74,1308.86
2571,2679.92,2125.03
2572,465.316,1137.16
2573,4145.54,534.989
2574,2896.41,953.027
2575,1791.59,2246.95
2576,1868.73,2229.54
2577,144.323,1933.43
2578,3292.05,915.702
2579,2687.39,2115.07
2580,2475.88,1390.97
2581,542.454,1147.12
2582,806.216,1731.87
2583,3757.36,1179.46
2584,3209.93,980.398
2585,2781.94,1246.65
2586,4140.57,1570.13
2587,3404.02,1619.9
2588,2095.17,719.125
2589,2682.41,1341.2
2590,131.881,2000.61
2591,4396.86,520.059
2592,2851.62,1716.94
2593,584.755,1127.21
2594,2859.08,495.176
2595,1259.09,1478.06
2596,3697.64,1239.18
2597,4026.1,1565.15
2598,2575.41,1381.02
2599,2846.64,1756.75
2600,4150.52,1501.95
2601,4081.84,1492.99
2602,3645.89,1552.71
2603,2054.36,1469.1
2604,647.959,1158.56
2605,2233.52,1304.88
2606,4022.12,1487.02
2607,4108.71,1400.43
2608,2732.18,1167.52
2609,3081.54,1343.69
2610,4093.79,1397.44
2611,1746.8,2281.29
2612,3729.5,1128.7
2613,2472.4,1346.68
2614,3263.68,1212.31
2615,1893.11,2257.4
2616,3197.99,1215.3
2617,4078.86,1373.55
2618,2048.39,1492.99
2619,1839.37,2254.42
2620,2108.11,994.333
2621,3490.62,2042.41
2622,1839.37,2281.29
2623,2687.39,1373.55
2624,2621.69,943.571
2625,3392.08,1218.28
2626,3610.06,1116.76
2627,2251.43,1334.74
2628,3323.4,1221.27
2629,3992.26,1504.94
2630,1800.55,2287.26
2631,4049,1498.96
2632,1448.2,719.622
2633,4084.83,1484.03
2634,3496.59,2081.23
2635,164.229,1940.89
2636,4108.71,1504.94
2637,1878.18,2248.45
2638,2266.36,1334.74
2639,1519.87,719.622
2640,1761.73,2293.24
2641,1361.61,722.608
2642,922.669,919.683
2643,3890.74,1454.17
2644,624.071,1191.41
2645,3702.62,1236.2
2646,3633.94,1567.64
2647,4141.56,1507.92
2648,1696.04,2069.29
2649,3971.36,2869.53
2650,3714.57,1155.58
2651,3902.68,1478.06
2652,3308.47,1161.55
2653,842.048,910.725
2654,4228.15,1379.53
2655,4144.55,1492.99
2656,4007.19,1513.89
2657,2812.8,1164.53
2658,2591.83,1382.51
2659,3998.23,1519.87
2660,4096.77,1534.8
2661,4117.67,1403.41
2662,4034.07,1481.05
2663,2803.84,1248.14
2664,2830.71,1251.13
2665,3263.68,1251.13
2666,3299.51,1251.13
2667,1812.49,2269.35
2668,2669.47,1376.54
2669,2908.35,952.529
2670,3278.61,1254.11
2671,3592.14,1254.11
2672,4016.15,1498.96
2673,480.744,1863.25
2674,3374.16,1152.59
2675,2338.03,1319.81
2676,3592.14,1752.77
2677,2675.44,1319.81
2678,2809.81,1263.07
2679,3200.98,1263.07
2680,3487.63,1263.07
2681,1851.31,2263.38
2682,4108.71,1510.91
2683,3577.21,1794.58
2684,4132.6,1516.88
2685,2570.93,1361.61
2686,2666.48,1266.06
2687,2251.43,1322.79
2688,2541.07,1364.6
2689,2618.71,1269.04
2690,3887.75,1469.1
2691,2687.39,1269.04
2692,4487.94,982.389
2693,4057.95,1516.88
2694,3481.66,2048.39
2695,3568.25,1170.51
2696,1869.23,2263.38
2697,4102.74,1400.43
2698,1884.16,2272.33
2699,2621.69,1337.72
2700,1761.73,2263.38
2701,4162.46,1355.64
2702,4207.25,1406.4
2703,4132.6,1021.21
2704,3296.53,1618.4
2705,4057.95,1418.34
2706,4087.81,1501.95
2707,3630.96,1552.71
2708,3836.99,1621.39
2709,1800.55,2260.39
2710,4046.01,1427.3
2711,1242.17,2284.28
2712,2490.31,1373.55
2713,4051.98,1021.21
2714,1773.67,2245.46
2715,2833.7,946.557
2716,582.267,1137.66
2717,3956.43,1463.13
2718,3487.63,2036.44
2719,2281.29,1337.72
2720,3971.36,1501.95
2721,4213.22,1394.45
2722,4144.55,913.711
2723,1618.4,1955.82
2724,836.076,919.683
2725,4069.9,1827.42
2726,2212.61,1463.13
2727,3377.15,1215.3
2728,4063.93,1498.96
2729,2278.31,1331.75
2730,2881.48,1725.9
2731,2857.59,492.688
2732,3395.06,1627.36
2733,4129.62,1490.01
2734,2818.77,946.557
2735,2944.18,1606.46
2736,2311.15,1310.85
2737,131.383,2117.06
2738,1791.59,2245.46
2739,3478.67,2042.41
2740,3305.49,1236.2
2741,4144.55,1546.74
2742,2418.65,1036.14
2743,2063.32,1006.28
2744,2573.92,1367.58
2745,2269.35,1358.62
2746,3577.21,1803.53
2747,3535.41,1095.86
2748,2603.78,943.571
2749,2917.31,1391.47
2750,806.216,1731.87
2751,3493.6,2072.27
2752,4168.43,1484.03
2753,2809.81,1245.16
2754,4057.95,1463.13
2755,2914.32,1696.04
2756,2505.24,1364.6
2757,1304.88,516.575
2758,1304.88,537.477
2759,4043.02,1525.84
2760,2812.8,1367.58
2761,2260.39,1304.88
2762,4066.91,1481.05
2763,3448.81,1657.22
2764,2332.05,1343.69
2765,4395.37,519.561
2766,447.898,1119.74
2767,2896.41,949.543
2768,3404.02,1618.4
2769,3281.6,1636.32
2770,110.481,2114.08
2771,131.383,1937.9
2772,418.038,1101.83
2773,1337.72,1307.86
2774,1406.4,1454.17
2775,621.085,1155.58
2776,4025.11,1513.89
2777,92.5655,1970.75
2778,3995.25,1430.29
2779,3308.47,1606.46
2780,3780.26,1636.32
2781,3290.56,916.697
2782,1872.21,2233.52
2783,3592.14,1588.54
2784,2254.42,1301.89
2785,2063.32,749.482
2786,1528.82,1403.41
2787,582.267,1125.72
2788,1534.8,1397.44
2789,465.814,1137.66
2790,3977.33,2860.57
2791,2753.08,1367.58
2792,2854.6,1719.93
2793,2284.28,1304.88
2794,540.463,1146.62
2795,2765.02,1639.31
2796,2932.24,1681.11
2797,2573.92,1379.53
2798,3565.27,1785.62
2799,1257.1,2275.32
2800,2475.38,1388.48
2801,2146.92,928.641
2802,2290.25,1307.86
2803,2932.24,931.627
2804,2983,1639.31
2805,4040.04,1454.17
2806,3642.9,1657.22
2807,2158.87,1021.21
2808,644.973,1185.44
2809,2977.03,1645.28
2810,2409.69,1361.61
2811,2096.16,719.622
2812,2720.23,1331.75
2813,1591.53,1233.21
2814,1242.17,2266.36
2815,2845.64,1755.76
2816,2397.75,1039.12
2817,3209.93,979.403
2818,4045.41,1429.69
2819,3497.19,2081.83
2820,1870.42,2235.91
2821,1698.43,2071.08
2822,2250.24,1332.94
2823,2275.32,1332.94
2824,2049.58,1494.19
2825,2053.16,1472.69
2826,1791.59,2275.32
2827,3300.11,1619.6
2828,1798.76,2286.07
2829,3300.11,1250.53
2830,3393.27,1218.28
2831,1619.6,1956.42
2832,1315.03,1336.53
2833,2913.13,1694.84
2834,4045.41,1526.44
2835,2336.23,1322.19
2836,1838.17,2282.49
2837,4063.33,1501.35
2838,3701.43,1236.2
2839,4228.15,1379.53
2840,3486.44,2038.83
2841,3307.28,1608.85
2842,4138.58,1526.44
2843,1748.59,2282.49
2844,2536.89,1365.19
2845,2268.15,1336.53
2846,2619.31,1336.53
2847,2687.39,1372.36
2848,4052.58,1501.35
2849,2246.66,1322.19
2850,2741.13,1257.7
2851,2569.14,1361.61
2852,4031.08,1483.44
2853,3887.75,1487.02
2854,3325.19,1221.86
2855,4163.66,1358.03
2856,1773.68,2246.66
2857,2311.15,1311.44
2858,3837.59,1623.18
2859,2590.64,1379.53
2860,1257.7,2278.9
2861,2827.13,1254.11
2862,132.578,2114.08
2863,2558.39,1358.03
2864,2687.39,1272.03
2865,3490.02,1264.86
2866,2239.49,1307.86
2867,2329.07,1343.69
2868,3081.54,1343.69
2869,4020.33,1490.6
2870,2619.31,1272.03
2871,1881.17,2275.32
2872,3898.5,1479.85
2873,627.057,1193.2
2874,3887.75,1469.1
2875,2622.89,942.377
2876,4102.74,1375.94
2877,1881.17,2250.24
2878,4081.24,1375.94
2879,3572.43,1171.7
2880,2676.64,1318.61
2881,3561.68,1788.01
2882,3278.61,1254.11
2883,3206.95,978.209
2884,2931.04,931.627
2885,4099.16,1537.19
2886,2733.97,1168.12
2887,2805.63,1246.95
2888,4066.91,1479.85
2889,4489.73,985.375
2890,2669.47,1318.61
2891,3296.53,1608.85
2892,1361.61,723.803
2893,4059.75,1418.94
2894,4009.58,1522.85
2895,4056.16,1519.27
2896,1264.86,2268.15
2897,1838.17,2257.4
2898,924.461,920.878
2899,3998.83,1519.27
2900,1891.92,2257.4
2901,4145.74,1551.52
2902,2110.49,992.541
2903,3289.36,917.295
2904,3221.28,917.295
2905,4016.75,1497.77
2906,4199.49,1408.19
2907,1447.61,720.22
2908,2329.07,1329.36
2909,4142.16,913.711
2910,3260.7,1250.53
2911,3973.75,2870.13
2912,1239.78,2289.65
2913,2909.54,953.126
2914,1336.53,1307.86
2915,2812.8,1164.53
2916,4117.08,1401.02
2917,4106.33,1401.02
2918,3199.78,1264.86
2919,2809.21,1264.86
2920,2665.89,1264.86
2921,3887.75,1458.35
2922,3482.85,2049.58
2923,3310.86,1160.95
2924,644.973,1160.95
2925,3378.94,1157.37
2926,1802.34,2260.99
2927,1519.27,720.22
2928,4095.58,1397.44
2929,3404.02,1619.6
2930,3715.76,1153.78
2931,3371.77,1153.78
2932,2669.47,1375.94
2933,1870.42,2264.57
2934,3289.36,1608.85
2935,2063.91,1006.87
2936,4088.41,1379.53
2937,4006,1512.1
2938,4392.98,519.561
2939,4138.58,1508.52
2940,4109.91,1504.94
2941,476.563,1859.67
2942,4149.32,1494.19
2943,2880.88,1727.09
2944,3651.26,1555.1
2945,1848.92,2264.57
2946,4081.24,1494.19
2947,4052.58,1017.62
2948,799.05,1727.09
2949,3633.35,1565.85
2950,2834.3,945.96
2951,2472.4,1347.28
2952,842.048,910.128
2953,806.216,1730.68
2954,161.243,1942.08
2955,2916.71,1393.86
2956,2214.41,1465.52
2957,3550.93,1805.92
2958,1762.93,2268.15
2959,2089,999.708
2960,3597.51,1257.7
2961,4131.41,1021.21
2962,580.475,1132.29
2963,4013.16,1479.85
2964,3579.6,1766.51
2965,3307.28,1236.2
2966,1831.01,2271.74
2967,3730.09,1128.7
2968,3264.28,1214.7
2969,2931.04,1680.51
2970,619.89,1157.37
2971,1770.09,2275.32
2972,1759.34,2293.24
2973,2418.65,1035.54
2974,2400.73,1039.12
2975,2554.81,1372.36
2976,3199.78,1218.28
2977,4059.75,1465.52
2978,1594.52,1232.61
2979,2816.38,945.96
2980,415.649,1103.62
2981,3998.83,1433.27
2982,2966.87,1648.26
2983,462.23,1139.45
2984,2848.63,1752.18
2985,4023.91,1562.27
2986,447.898,1121.54
2987,4170.82,1487.02
2988,2475.98,1390.27
2989,458.647,1067.79
2990,4066.91,1831.01
2991,2845.05,1694.84
2992,2766.22,1637.51
2993,2834.3,1702.01
2994,3536.6,1096.45
2995,2146.33,928.044
2996,1773.68,2235.91
2997,644.973,1186.03
2998,3654.85,1612.43
2999,3611.85,1117.95
