id,u,v
2531,3603.09,1973.24
2532,4396.86,1119.74
2533,2664.99,156.764
2534,3690.18,1883.66
2535,3172.61,1813.99
2536,4036.06,1687.08
2537,2620.2,1209.32
2538,3187.54,2276.81
2539,704.195,1328.76
2540,3752.39,1888.64
2541,485.223,1293.93
2542,487.711,2632.64
2543,997.817,2329.07
2544,4309.77,846.029
2545,1338.72,793.774
2546,3394.07,1848.82
2547,4180.38,1706.99
2548,3575.72,1983.19
2549,4344.61,1781.64
2550,4277.42,1796.57
2551,3503.56,1858.78
2552,4195.31,1084.91
2553,3267.17,1555.2
2554,4421.75,1689.57
2555,4182.87,1060.02
2556,3195,2269.35
2557,3951.45,940.585
2558,1368.58,664.382
2559,4414.28,1119.74
2560,228.925,1677.13
2561,711.66,1410.88
2562,3921.59,1099.84
2563,3371.67,1863.75
2564,4128.12,1714.45
2565,1283.97,893.307
2566,4287.38,1776.66
2567,3707.6,1901.08
2568,706.683,1826.43
2569,744.008,1301.39
2570,3316.93,659.405
2571,3667.78,1980.7
2572,612.127,1430.78
2573,3182.56,1201.86
2574,3483.65,1960.8
2575,3379.14,637.01
2576,3652.85,612.127
2577,3411.49,1876.19
2578,676.823,1333.74
2579,1716.94,868.424
2580,4212.73,1724.41
2581,3471.21,549.919
2582,3503.56,1968.26
2583,1346.18,335.923
2584,3438.86,1876.19
2585,3483.65,1975.73
2586,696.73,1811.5
2587,2495.79,1331.25
2588,4080.85,1694.55
2589,3436.37,1903.57
2590,2610.25,965.468
2591,3443.84,1898.59
2592,4242.59,1065
2593,3729.99,1888.64
2594,2523.16,1244.16
2595,3642.9,527.524
2596,3396.56,1908.54
2597,4200.29,1692.06
2598,4227.66,1097.35
2599,4307.28,865.936
2600,3472.7,1982.69
2601,3648.87,1869.23
2602,4102.74,1782.63
2603,4296.83,1057.04
2604,827.118,1283.97
2605,3541.38,1976.72
2606,3454.78,1952.83
2607,3421.94,1958.81
2608,3245.77,1690.07
2609,3630.96,1869.23
2610,3526.45,1899.09
2611,621.085,1403.41
2612,3206.95,1734.86
2613,3430.9,1973.74
2614,3484.64,1899.09
2615,3200.98,1764.72
2616,4123.65,1764.72
2617,3684.71,1860.27
2618,2529.13,1245.16
2619,3657.83,1860.27
2620,4177.39,1707.98
2621,2457.47,1328.76
2622,3613.04,1051.07
2623,2684.4,871.908
2624,3180.07,1734.86
2625,2558.99,1266.06
2626,4108.71,1080.93
2627,4174.41,1334.74
2628,2550.03,1289.95
2629,4234.13,1149.6
2630,3639.92,1970.75
2631,3601.1,1970.75
2632,3502.56,1982.69
2633,3639.92,1860.27
2634,3705.61,1887.14
2635,3108.41,1705
2636,3541.38,1955.82
2637,4431.2,1690.07
2638,3371.18,1899.09
2639,3081.54,1705
2640,707.678,1328.76
2641,3586.17,1970.75
2642,3299.51,615.113
2643,2729.19,856.978
2644,3550.34,1967.76
2645,3421.94,1982.69
2646,4189.34,1083.91
2647,862.95,1224.25
2648,3520.48,1881.17
2649,4311.76,1048.08
2650,4344.61,1797.56
2651,3529.43,1967.76
2652,3395.06,1866.24
2653,4177.39,1791.59
2654,3547.35,1881.17
2655,3039.73,1770.69
2656,3630.96,1979.71
2657,3051.68,1693.05
2658,707.678,1439.24
2659,3610.06,1979.71
2660,3141.26,1693.05
2661,3723.52,1863.25
2662,3508.53,1863.25
2663,4305.79,1785.62
2664,2693.36,994.333
2665,4108.71,1770.69
2666,3186.05,1699.03
2667,3577.21,1979.71
2668,4389.4,1785.62
2669,4144.55,1791.59
2670,1716.94,865.936
2671,2609.75,964.473
2672,3454.78,1979.71
2673,997.319,2326.08
2674,1370.57,659.903
2675,710.664,1409.38
2676,4344.61,653.931
2677,3502.56,1967.76
2678,1266.06,134.369
2679,797.258,1319.81
2680,4090.8,1788.6
2681,3296.53,653.931
2682,3544.36,1860.27
2683,680.805,1325.78
2684,4010.18,1364.6
2685,1260.09,137.355
2686,3529.43,1860.27
2687,3174.1,1833.39
2688,1899.09,1549.73
2689,833.09,1260.09
2690,4141.56,1346.68
2691,3427.91,1854.3
2692,3645.89,1884.16
2693,3502.56,1860.27
2694,2630.65,967.459
2695,4135.59,1322.79
2696,4183.36,1355.64
2697,3654.85,1961.79
2698,4344.61,1749.79
2699,4296.83,1749.79
2700,4287.87,1749.79
2701,3263.68,1552.71
2702,4314.75,1779.65
2703,3445.83,1961.79
2704,3469.71,1860.27
2705,803.23,1295.92
2706,4231.14,1788.6
2707,3442.84,1860.27
2708,4362.52,1699.03
2709,740.524,1248.14
2710,2726.2,1260.09
2711,2675.44,970.445
2712,3436.87,1860.27
2713,4263.99,1794.58
2714,3371.18,1893.11
2715,4263.99,1696.04
2716,2747.11,922.669
2717,2759.05,922.669
2718,3380.13,1890.13
2719,4231.14,1767.7
2720,3601.1,1958.81
2721,3586.17,1958.81
2722,4413.29,1119.74
2723,3415.97,1857.28
2724,612.127,1430.29
2725,4395.37,1119.74
2726,3663.8,1949.85
2727,3684.71,1890.13
2728,1152.59,830.104
2729,3472.7,1952.83
2730,3415.97,1842.35
2731,3610.06,1949.85
2732,3147.23,1749.79
2733,4010.18,1740.83
2734,3729.5,1890.13
2735,3203.96,1749.79
2736,767.398,1236.2
2737,3756.37,1890.13
2738,4198.29,1776.66
2739,695.734,1340.71
2740,4368.5,1800.55
2741,2693.36,976.417
2742,4311.76,812.188
2743,3317.43,656.917
2744,704.692,1310.85
2745,3072.58,1755.76
2746,4335.65,848.02
2747,4183.36,1063.01
2748,3099.45,1755.76
2749,4308.78,845.034
2750,3630.96,1955.82
2751,2681.41,1242.17
2752,3702.62,1074.95
2753,3377.15,636.015
2754,2732.18,1278
2755,3195,1755.76
2756,734.552,1275.02
2757,1352.65,704.692
2758,1152.59,842.048
2759,2523.16,1242.17
2760,1340.71,794.272
2761,3183.06,1068.98
2762,692.748,1812.49
2763,3577.21,1952.83
2764,486.716,2633.64
2765,3669.78,1872.21
2766,3687.69,1872.21
2767,3469.71,549.421
2768,4105.73,1678.12
2769,3421.94,1914.02
2770,3950.46,949.543
2771,3732.48,1872.21
2772,3747.41,1872.21
2773,3595.13,1167.52
2774,2556,949.543
2775,3409.99,1911.03
2776,3648.87,534.491
2777,2705.3,886.837
2778,3386.11,1905.06
2779,1283.97,889.823
2780,4037.05,1684.1
2781,3720.54,1899.09
2782,3705.61,1899.09
2783,3663.8,1899.09
2784,4401.34,1710.97
2785,3636.93,1899.09
2786,2547.04,1176.48
2787,4347.59,1687.08
2788,4290.86,1203.35
2789,3950.46,940.585
2790,3487.63,1878.18
2791,3502.56,1878.18
2792,3905.67,1400.43
2793,3917.61,1098.84
2794,3206.95,1830.41
2795,2663.5,158.257
2796,4386.41,1116.76
2797,2741.13,818.16
2798,2615.72,892.809
2799,1188.42,229.921
2800,4126.63,1713.96
2801,689.763,1343.69
2802,4344.61,1782.63
2803,3409.99,1875.2
2804,1137.66,812.188
2805,3541.38,1899.09
2806,4473.01,567.337
2807,3180.07,1200.37
2808,3983.3,1310.85
2809,3392.08,1845.34
2810,3636.93,516.575
2811,3595.13,1890.13
2812,4275.93,1794.58
2813,2639.61,886.837
2814,4284.89,1776.66
2815,468.8,1197.38
2816,3651.86,612.127
2817,4302.8,522.547
2818,4038.25,1684.1
2819,3601.1,1963.58
2820,4339.23,834.881
2821,3411.19,1913.42
2822,4299.82,1060.62
2823,1899.09,1547.93
2824,3629.76,1870.42
2825,4303.4,1777.26
2826,4228.15,1788.01
2827,3378.94,637.806
2828,3378.94,1877.59
2829,3525.85,1967.17
2830,3730.09,1891.92
2831,4181.57,1064.2
2832,3952.25,949.543
2833,709.47,1411.77
2834,4303.4,1788.01
2835,3554.52,1967.17
2836,3586.77,1967.17
2837,3687.09,1891.92
2838,4091.99,1791.59
2839,3070.79,1755.76
2840,3758.76,1891.92
2841,3099.45,1755.76
2842,3436.27,1859.67
2843,3737.26,1874
2844,795.466,1322.19
2845,3640.51,1974.33
2846,2558.39,1272.03
2847,3300.11,616.307
2848,3464.94,605.558
2849,3705.01,1074.95
2850,3708.59,1891.92
2851,2554.81,949.543
2852,1788.01,1006.87
2853,3511.52,1863.25
2854,3432.69,1977.92
2855,3665.59,1977.92
2856,2673.05,971.042
2857,3371.77,1895.5
2858,4278.32,1788.01
2859,4142.16,1347.28
2860,4145.74,1791.59
2861,612.724,1429.69
2862,1716.34,863.547
2863,4188.74,1082.12
2864,4174.41,1709.18
2865,766.801,1232.61
2866,3178.28,1834.59
2867,859.964,1221.86
2868,3504.35,1881.17
2869,4346.4,1798.76
2870,4310.57,813.382
2871,4120.66,1766.51
2872,3171.12,1031.96
2873,3633.35,1956.42
2874,3421.94,1981.5
2875,3984.5,1311.44
2876,3540.18,1956.42
2877,4263.99,1795.17
2878,3472.1,1981.5
2879,4346.4,1691.26
2880,4289.07,1203.95
2881,4177.99,1336.53
2882,3246.36,1694.84
2883,3744.43,1874
2884,996.125,2325.49
2885,3472.1,1956.42
2886,3722.93,1899.09
2887,3500.77,1981.5
2888,3454.19,1956.42
2889,734.552,1272.03
2890,3393.27,1866.84
2891,3318.03,655.722
2892,1150.2,831.298
2893,2630.06,967.459
2894,3296.53,652.139
2895,3421.94,1960
2896,3916.42,1100.04
2897,3611.85,1952.83
2898,4314.15,1780.84
2899,3576.02,1952.83
2900,4367.9,1798.76
2901,3540.18,1981.5
2902,2733.97,1279.2
2903,2744.72,924.461
2904,3722.93,1863.25
2905,3576.02,1981.5
2906,3611.85,1981.5
2907,4263.99,1698.43
2908,3633.35,1981.5
2909,3905.67,1401.02
2910,3414.77,1856.09
2911,4364.32,1698.43
2912,3687.09,1863.25
2913,2458.06,1329.36
2914,2759.05,924.461
2915,3522.27,1881.17
2916,3468.52,551.81
2917,4346.4,1748.59
2918,4289.07,1748.59
2919,3658.43,1863.25
2920,4235.32,1153.78
2921,831.298,1261.28
2922,4310.57,1049.87
2923,3421.94,1913.42
2924,3654.85,1960
2925,3443.44,1960
2926,705.887,1436.86
2927,487.313,2637.22
2928,619.89,1404.61
2929,4131.41,1712.76
2930,3500.77,1863.25
2931,4009.58,1741.43
2932,827.715,1282.78
2933,4400.15,1712.76
2934,3547.35,1884.75
2935,3472.1,1863.25
2936,4346.4,655.722
2937,4410.9,1121.54
2938,4306.98,519.561
2939,902.962,745.302
2940,3640.51,515.978
2941,3669.18,512.395
2942,3203.36,1752.18
2943,3371.77,1863.25
2944,519.561,1297.11
2945,2544.06,1178.87
2946,4385.81,1117.95
2947,2683.8,874.296
2948,3830.42,2379.23
2949,4396.56,1121.54
2950,1064.2,766.801
2951,963.876,1300.7
2952,4203.07,1694.84
2953,3429.1,1895.5
2954,770.384,1214.7
2955,705.887,1311.44
2956,4475.39,569.726
2957,1340.11,795.466
2958,1082.12,1297.11
2959,519.561,1913.42
2960,4188.74,1444.02
2961,2694.55,992.541
2962,734.552,2350.57
2963,3665.59,1952.83
2964,738.135,1250.53
2965,4134.99,1325.78
2966,3547.35,1863.25
2967,3203.36,1766.51
2968,1913.42,1526.44
2969,2153.49,293.821
2970,799.05,2490.31
2971,3705.01,1902.67
2972,2744.72,816.965
2973,3665.59,1899.09
2974,1153.78,842.048
2975,3636.93,1899.09
2976,1135.87,813.382
2977,4306.98,845.631
2978,3260.7,1551.52
2979,3203.36,2260.99
2980,4106.33,1680.51
2981,3382.52,1891.92
2982,2726.8,1261.28
2983,4335.65,849.214
2984,1261.28,136.161
2985,4378.65,1802.34
2986,3206.95,1834.59
2987,691.554,1343.69
2988,3482.85,1899.09
2989,1530.02,874.296
2990,3973.75,1332.94
2991,4228.15,1078.54
2992,3117.37,1820.26
2993,2705.3,888.629
2994,3611.85,1082.12
2995,3654.85,573.309
2996,3923.58,2253.82
2997,4228.15,1684.1
2998,3185.45,1845.34
2999,4238.9,1712.76
