id,u,v
1496,3000.96,115.2
1497,3070.08,192.96
1498,1553.76,2014.56
1499,3330.72,100.8
1500,3323.52,113.76
1501,3072.96,113.76
1502,4331.52,1357.92
1503,3169.44,325.44
1504,1153.44,1179.36
1505,280.8,875.52
1506,3036.96,194.4
1507,3379.68,194.4
1508,3453.12,194.4
1509,3060,195.84
1510,3205.44,102.24
1511,4348.8,1373.76
1512,3313.44,102.24
1513,3250.08,195.84
1514,3408.48,203.04
1515,3402.72,195.84
1516,3103.2,203.04
1517,3339.36,109.44
1518,3335.04,103.68
1519,3466.08,103.68
1520,3087.36,109.44
1521,283.68,864
1522,3409.92,108
1523,342.72,691.2
1524,3251.52,51.84
1525,3440.16,53.28
1526,600.48,715.68
1527,3229.92,220.32
1528,3144.96,74.88
1529,3408.48,208.8
1530,3021.12,203.04
1531,3352.32,125.28
1532,2964.96,132.48
1533,2952,141.12
1534,2959.2,237.6
1535,3196.8,239.04
1536,3195.36,221.76
1537,2998.08,105.12
1538,2993.76,57.6
1539,2988,221.76
1540,341.28,682.56
1541,3008.16,286.56
1542,3212.64,47.52
1543,2900.16,155.52
1544,446.4,853.92
1545,3316.32,138.24
1546,3136.32,66.24
1547,3427.2,205.92
1548,3248.64,56.16
1549,3319.2,136.8
1550,2913.12,226.08
1551,3208.32,51.84
1552,3191.04,253.44
1553,505.44,990.72
1554,3146.4,102.24
1555,3451.68,709.92
1556,3126.24,200.16
1557,408.96,898.56
1558,3399.84,174.24
1559,2980.8,128.16
1560,3159.36,167.04
1561,1684.8,3121.92
1562,3261.6,211.68
1563,3286.08,122.4
1564,3018.24,48.96
1565,2943.36,56.16
1566,3064.32,300.96
1567,1562.4,1980
1568,2527.2,2115.36
1569,1775.52,1524.96
1570,2694.24,1818.72
1571,1778.4,1516.32
1572,3273.12,47.52
1573,3191.04,123.84
1574,3191.04,336.96
1575,529.92,977.76
1576,1579.68,2236.32
1577,3083.04,47.52
1578,2702.88,1812.96
1579,1339.2,905.76
1580,400.32,629.28
1581,3252.96,318.24
1582,272.16,735.84
1583,3260.16,257.76
1584,2962.08,194.4
1585,3404.16,139.68
1586,2952,298.08
1587,3828.96,1235.52
1588,2854.08,1784.16
1589,3401.28,260.64
1590,1321.92,727.2
1591,3130.56,230.4
1592,3107.52,46.08
1593,3166.56,282.24
1594,3044.16,169.92
1595,3471.84,109.44
1596,3024,282.24
1597,3804.48,632.16
1598,1873.44,1488.96
1599,419.04,234.72
1600,616.32,1275.84
1601,3677.76,688.32
1602,3300.48,110.88
1603,2947.68,372.96
1604,3044.16,154.08
1605,3019.68,361.44
1606,4068,470.88
1607,561.6,892.8
1608,2952,347.04
1609,3363.84,178.56
1610,3330.72,332.64
1611,2648.16,1836
1612,3144.96,146.88
1613,2986.56,108
1614,3024,100.8
1615,3399.84,227.52
1616,3428.64,254.88
1617,3489.12,120.96
1618,2977.92,136.8
1619,3486.24,96.48
1620,3065.76,685.44
1621,4448.16,491.04
1622,3332.16,158.4
1623,2900.16,228.96
1624,3049.92,280.8
1625,3002.4,53.28
1626,3019.68,110.88
1627,3453.12,663.84
1628,1818.72,1510.56
1629,3202.56,324
1630,3617.28,701.28
1631,3974.4,1218.24
1632,308.16,1267.2
1633,352.8,659.52
1634,3237.12,204.48
1635,3116.16,185.76
1636,3464.64,675.36
1637,2959.2,82.08
1638,3098.88,69.12
1639,3422.88,69.12
1640,3157.92,298.08
1641,3473.28,164.16
1642,3362.4,164.16
1643,3098.88,241.92
1644,1604.16,1998.72
1645,3137.76,151.2
1646,1912.32,1484.64
1647,705.024,810.432
1648,2939.33,1752.19
1649,3343.68,146.88
1650,2621.38,1902.53
1651,3181.25,88.128
1652,485.568,1389.31
1653,2688.77,843.264
1654,3003.26,53.568
1655,3464.64,673.92
1656,3834.43,1228.61
1657,3274.56,115.776
1658,3829.25,1233.79
1659,3825.79,703.296
1660,2979.07,219.456
1661,1394.5,2922.05
1662,1874.88,1489.54
1663,3053.38,1705.54
1664,3480.19,91.584
1665,3359.23,129.6
1666,3093.12,262.656
1667,3264.19,219.456
1668,3200.26,252.288
1669,1425.6,1116.29
1670,3901.82,1791.94
1671,3075.84,176.256
1672,2474.5,2026.94
1673,426.816,680.832
1674,3611.52,694.656
1675,1861.06,1494.72
1676,590.976,1026.43
1677,3262.46,177.984
1678,1679.62,1551.74
1679,390.528,648
1680,3276.29,55.296
1681,3326.4,108.864
1682,3490.56,120.96
1683,3462.91,706.752
1684,3181.25,133.056
1685,1327.1,722.304
1686,2493.5,1949.18
1687,2854.66,1755.65
1688,3411.07,233.28
1689,414.72,658.368
1690,1669.25,1548.29
1691,2899.58,114.048
1692,3018.82,311.04
1693,1045.44,1245.89
1694,3416.26,658.368
1695,2742.34,1793.66
1696,2821.82,1793.66
1697,641.088,815.616
1698,3340.22,162.432
1699,3329.86,228.096
1700,1729.73,1522.37
1701,1693.44,1546.56
1702,2930.69,1696.9
1703,2904.77,1797.12
1704,3466.37,708.48
1705,3376.51,150.336
1706,3300.48,110.592
1707,2816.64,668.736
1708,3322.94,250.56
1709,3839.62,609.984
1710,2671.49,1798.85
1711,3074.11,710.208
1712,3839.62,620.352
1713,1726.27,1543.1
1714,3711.74,1741.82
1715,1722.82,1543.1
1716,3207.17,65.664
1717,3075.84,198.72
1718,2968.7,95.04
1719,3191.62,276.48
1720,1683.07,1543.1
1721,1738.37,2075.33
1722,3468.1,191.808
1723,3131.14,279.936
1724,3335.04,191.808
1725,1562.11,1978.56
1726,2650.75,1800.58
1727,3442.18,710.208
1728,3893.18,1961.28
1729,3450.82,710.208
1730,3262.46,241.92
1731,2737.15,1800.58
1732,392.256,656.64
1733,387.072,912.384
1734,620.352,812.16
1735,1603.58,1997.57
1736,2626.56,1814.4
1737,3843.07,606.528
1738,2697.41,1874.88
1739,321.408,889.92
1740,2816.64,1802.3
1741,63.936,867.456
1742,1373.76,1264.9
1743,3079.3,711.936
1744,1698.62,1537.92
1745,3430.08,247.104
1746,3084.48,81.216
1747,3252.1,212.544
1748,3236.54,212.544
1749,3201.98,153.792
1750,3044.74,1684.8
1751,3317.76,264.384
1752,628.992,978.048
1753,3227.9,65.664
1754,475.2,862.272
1755,597.888,715.392
1756,3281.47,62.208
1757,81.216,1769.47
1758,3160.51,122.688
1759,1722.82,1536.19
1760,340.416,682.56
1761,2827.01,696.384
1762,2647.3,1807.49
1763,3074.11,114.048
1764,2773.44,672.192
1765,471.744,668.736
1766,2966.98,86.4
1767,368.064,1810.94
1768,1748.74,2075.33
1769,587.52,1810.94
1770,3379.97,179.712
1771,3941.57,1940.54
1772,3395.52,190.08
1773,1747.01,1534.46
1774,1069.63,492.48
1775,3219.26,155.52
1776,492.48,668.736
1777,3051.65,1677.89
1778,3834.43,701.568
1779,3350.59,217.728
1780,3136.32,65.664
1781,1774.66,1525.82
1782,2571.26,1831.68
1783,1221.7,1112.83
1784,1734.91,1508.54
1785,1726.27,1532.74
1786,3390.34,715.392
1787,2526.34,2115.07
1788,2474.5,549.504
1789,648,737.856
1790,1817.86,1510.27
1791,3445.63,715.392
1792,1688.26,1532.74
1793,3201.98,74.304
1794,3974.4,1842.05
1795,2704.32,1812.67
1796,3621.89,694.656
1797,3265.92,141.696
1798,3359.23,157.248
1799,3597.7,644.544
1800,2483.14,2035.58
1801,3269.38,314.496
1802,3210.62,76.032
1803,1760.83,1531.01
1804,1734.91,1513.73
1805,3231.36,231.552
1806,3018.82,226.368
1807,2671.49,1816.13
1808,3468.1,260.928
1809,843.264,2351.81
1810,585.792,819.072
1811,1702.08,1529.28
1812,3461.18,718.848
1813,1779.84,1515.46
1814,2604.1,1817.86
1815,3466.37,247.104
1816,3004.99,1669.25
1817,3402.43,260.928
1818,1988.93,2163.46
1819,703.296,805.248
1820,2700.86,1819.58
1821,2757.89,1819.58
1822,2764.8,1819.58
1823,3246.91,188.352
1824,3084.48,1665.79
1825,1804.03,1515.46
1826,1135.3,1259.71
1827,3416.26,82.944
1828,3302.21,293.76
1829,3340.22,110.592
1830,1416.96,2908.22
1831,971.136,907.2
1832,283.392,864
1833,3450.82,95.04
1834,527.04,971.136
1835,3240,190.08
1836,665.28,805.248
1837,3440.45,228.096
1838,1752.19,1525.82
1839,3207.17,160.704
1840,3010.18,1662.34
1841,2600.64,1824.77
1842,3397.25,162.432
1843,649.728,758.592
1844,400.896,628.992
1845,1339.2,905.472
1846,3196.8,240.192
1847,1544.83,1982.02
1848,3616.7,699.84
1849,3340.22,186.624
1850,3300.48,95.04
1851,2827.01,699.84
1852,1321.92,727.488
1853,2486.59,2025.22
1854,3117.31,186.624
1855,3805.06,632.448
1856,3822.34,632.448
1857,2790.72,1781.57
1858,628.992,565.056
1859,2939.33,1715.9
1860,357.696,506.304
1861,1821.31,1517.18
1862,3336.77,101.952
1863,2624.83,1833.41
1864,2572.99,1921.54
1865,3440.45,672.192
1866,1154.3,936.576
1867,2830.46,698.112
1868,2725.06,1835.14
1869,3658.18,696.384
1870,3594.24,696.384
1871,1726.27,1527.55
1872,1738.37,1505.09
1873,3022.27,174.528
1874,2984.26,1721.09
1875,281.664,876.096
1876,326.592,677.376
1877,2647.3,1836.86
1878,273.024,736.128
1879,604.8,886.464
1880,3257.28,228.096
1881,4057.34,546.048
1882,412.992,639.36
1883,2723.33,1840.32
1884,3423.17,69.12
1885,3530.3,667.008
1886,3414.53,119.232
1887,3331.58,133.056
1888,3267.65,214.272
1889,1766.02,1520.64
1890,1684.8,3122.5
1891,3362.69,164.16
1892,3359.23,307.584
1893,3604.61,694.656
1894,3402.43,195.264
1895,3217.54,207.36
1896,1914.62,1489.54
1897,2813.18,1774.66
1898,3297.02,65.664
1899,2524.61,1847.23
1900,3060.29,675.648
1901,1005.7,1226.88
1902,387.072,862.272
1903,3336.77,139.968
1904,2790.72,1769.47
1905,3404.16,115.776
1906,3240,231.552
1907,418.176,677.376
1908,2702.59,1847.23
1909,3547.58,649.728
1910,3595.97,649.728
1911,2820.1,1767.74
1912,3424.9,651.456
1913,2960.06,79.488
1914,3692.74,1226.88
1915,1688.26,3134.59
1916,530.496,978.048
1917,1579.39,2236.03
1918,1543.1,1325.38
1919,404.352,687.744
1920,3246.91,153.792
1921,3497.47,654.912
1922,3376.51,172.8
1923,3065.47,686.016
1924,3138.05,259.2
1925,2801.09,608.256
1926,3336.77,77.76
1927,3193.34,122.688
1928,516.672,1069.63
1929,3051.65,167.616
1930,3348.86,305.856
1931,3086.21,1691.71
1932,506.304,990.144
1933,1550.02,2004.48
1934,114.048,990.144
1935,3011.9,233.28
1936,3497.47,658.368
1937,2569.54,1857.6
1938,2396.74,2044.22
1939,3060.29,1997.57
1940,3426.62,207.36
1941,2491.78,1861.06
1942,3127.68,221.184
1943,1359.94,1275.26
1944,3454.27,660.096
1945,3469.82,255.744
1946,1009.15,509.76
1947,338.688,663.552
1948,3143.23,81.216
1949,3485.38,672.192
1950,3195.07,81.216
1951,3905.28,1600.13
1952,2476.22,1866.24
1953,3454.27,663.552
1954,2859.84,1747.01
1955,3678.91,687.744
1956,3409.34,55.296
1957,616.896,1275.26
1958,1415.23,1118.02
1959,305.856,530.496
1960,1700.35,1871.42
1961,2529.79,1871.42
1962,447.552,853.632
1963,3398.98,148.608
1964,3259.01,148.608
1965,665.28,1071.36
1966,3438.72,53.568
1967,3404.16,120.96
1968,3310.85,82.944
1969,2987.71,219.456
1970,1961.28,3347.14
1971,3087.94,53.568
1972,3075.84,139.968
1973,4447.87,490.752
1974,3314.3,129.6
1975,1707.26,1874.88
1976,456.192,625.536
1977,1133.57,2049.41
1978,3409.34,203.904
1979,3015.36,84.672
1980,3186.43,297.216
1981,501.12,1394.5
1982,1741.82,1522.37
1983,3257.28,235.008
1984,354.24,703.296
1985,1154.3,1178.5
1986,1790.21,1520.64
1987,2693.95,1819.58
1988,749.952,1073.09
1989,1662.34,3151.87
1990,2666.3,1885.25
1991,2980.8,127.872
1992,3749.76,475.2
1993,3454.27,89.856
1994,1161.22,1192.32
1995,2652.48,1890.43
1996,340.416,673.92
1997,4330.37,1356.48
1998,3210.62,70.848
1999,3727.3,667.008
2000,3367.87,145.152
2001,3354.05,209.088
2002,1912.9,1484.35
2003,3198.53,107.136
2004,1750.46,3179.52
2005,1137.02,1216.51
2006,3545.86,653.184
2007,3974.4,1218.24
2008,1574.21,2144.45
2009,2953.15,1219.97
2010,1553.47,2013.12
2011,3409.34,89.856
2012,2567.81,1890.43
2013,540.864,983.232
2014,3685.82,1225.15
2015,3388.61,117.504
2016,3079.3,1268.35
2017,1888.7,1484.35
2018,1532.74,1313.28
2019,1902.53,1480.9
2020,3291.84,134.784
2021,1270.08,2009.66
2022,1650.24,1563.84
2023,2985.98,108.864
2024,4058.04,545.357
2025,369.101,1810.25
2026,646.963,738.202
2027,2983.91,1721.09
2028,2645.91,1808.18
2029,2573.34,1920.15
2030,487.296,1389.31
2031,1804.03,1515.8
2032,2757.89,1820.62
2033,2815.95,1801.96
2034,3234.82,163.814
2035,3388.26,715.392
2036,3838.23,609.638
2037,273.715,736.128
2038,1553.13,2013.47
2039,2650.06,1799.89
2040,1325.03,723.687
2041,1683.76,1542.76
2042,2645.91,1839.28
2043,2573.34,1828.92
2044,3002.57,1671.32
2045,2625.18,1833.06
2046,1700.35,1872.46
2047,1698.28,1783.3
2048,1723.16,1542.76
2049,2822.17,1793.66
2050,3657.83,694.656
2051,3591.48,696.73
2052,2741.3,1793.66
2053,1005.7,1227.57
2054,2567.12,1891.12
2055,3900.44,1791.59
2056,1161.22,1192.32
2057,2859.49,1748.05
2058,3711.74,1743.9
2059,491.443,669.773
2060,1155,1179.88
2061,2598.22,1826.84
2062,1600.82,1998.95
2063,3079.3,1269.04
2064,304.819,530.842
2065,3676.49,688.435
2066,3450.47,711.245
2067,389.837,646.963
2068,1739.75,1522.02
2069,2475.88,1895.27
2070,354.586,702.951
2071,3440.1,651.11
2072,2766.18,1818.55
2073,3605.99,657.331
2074,1136.33,1217.2
2075,1748.05,2073.6
2076,3052.34,1704.5
2077,2853.27,1756.34
2078,2484.17,2025.91
2079,412.646,638.669
2080,1221.35,1111.45
2081,3440.1,671.846
2082,1737.68,1530.32
2083,1542.76,1325.03
2084,2529.79,1870.39
2085,2940.37,1714.87
2086,3083.44,1667.17
2087,2490.39,1862.09
2088,447.898,854.323
2089,3464.99,709.171
2090,2492.47,1949.18
2091,2529.79,1903.57
2092,3802.98,632.448
2093,1544.83,1982.36
2094,2820.1,1768.78
2095,3464.99,673.92
2096,2828.39,698.803
2097,1882.83,1495.07
2098,2809.73,1775
2099,3761.51,1240.01
2100,2523.57,1849.65
2101,2397.08,2044.57
2102,2618.96,1901.49
2103,2672.87,1814.4
2104,1665.1,3153.95
2105,427.162,680.141
2106,1416.27,2909.26
2107,761.011,1109.38
2108,1750.12,3180.9
2109,2650.06,1893.2
2110,3419.37,109.901
2111,617.933,1275.26
2112,605.491,777.6
2113,526.694,972.519
2114,605.491,787.968
2115,630.375,978.739
2116,1532.39,1312.59
2117,3006.72,1663.03
2118,4381.52,1215.13
2119,2722.64,1841.36
2120,116.122,989.107
2121,3058.56,675.994
2122,1725.24,1532.39
2123,3460.84,719.539
2124,2724.71,1835.14
2125,2475.88,1868.31
2126,1692.06,1546.91
2127,1820.62,1515.8
2128,1580.08,2235.34
2129,3340.57,174.182
2130,3496.09,657.331
2131,1874.53,1490.92
2132,3867.26,655.258
2133,2791.07,1768.78
2134,1575.94,2146.18
2135,649.037,758.938
2136,3684.79,1225.5
2137,599.271,715.392
2138,1173.66,1184.03
2139,2666.65,1884.9
2140,2602.37,1818.55
2141,3263.85,143.078
2142,1679.62,1553.13
2143,2571.26,1833.06
2144,412.646,649.037
2145,3620.51,694.656
2146,1372.72,1264.9
2147,3848.6,603.418
2148,1136.33,1258.68
2149,2981.84,282.01
2150,1414.2,1117.67
2151,2996.35,120.269
2152,2604.44,1907.71
2153,1959.55,3348.86
2154,1733.53,1513.73
2155,3195.42,82.944
2156,2618.96,1814.4
2157,3896.29,1959.55
2158,510.106,970.445
2159,2652.13,1889.05
2160,1687.91,3135.28
2161,1704.5,1874.53
2162,3336.42,116.122
2163,2482.1,2036.28
2164,3838.23,620.006
2165,665.626,804.557
2166,2699.83,1820.62
2167,2471.73,1899.42
2168,3058.56,1996.88
2169,3052.34,1677.54
2170,3975.09,1219.28
2171,2934.14,1692.06
2172,972.519,931.047
2173,3348.86,628.301
2174,1395.53,2921.7
2175,387.763,912.384
2176,3678.57,624.154
2177,321.408,889.575
2178,605.491,887.501
2179,605.491,883.354
2180,1754.27,1534.46
2181,3297.02,66.3552
2182,1551.05,2005.17
2183,2772.4,673.92
2184,505.958,989.107
2185,3120.77,991.181
2186,3471.21,711.245
2187,3048.19,1710.72
2188,385.69,862.618
2189,1775,1526.17
2190,2909.26,1723.16
2191,3440.1,711.245
2192,356.659,505.958
2193,3676.49,698.803
2194,296.525,655.258
2195,1009.84,510.106
2196,1360.28,1275.26
2197,1750.12,1526.17
2198,2567.12,1857.95
2199,3616.36,698.803
2200,3282.51,423.014
2201,1760.49,1532.39
2202,3417.29,678.067
2203,1764.63,1522.02
2204,599.271,821.146
2205,584.755,816.999
2206,3941.91,1940.89
2207,3838.23,630.375
2208,2903.04,1795.74
2209,620.006,810.778
2210,1069.98,491.443
2211,3829.94,1233.79
2212,1426.64,1264.9
2213,702.951,808.704
2214,3483.65,671.846
2215,1698.28,1538.61
2216,2799.36,609.638
2217,1789.52,1519.95
2218,3044.05,707.098
2219,3840.31,655.258
2220,2988.06,219.802
2221,470.707,667.699
2222,3228.6,230.17
2223,1642.29,1565.57
2224,597.197,1030.58
2225,3610.14,694.656
2226,2471.73,2025.91
2227,2525.65,1936.74
2228,1271.12,2011.39
2229,1889.05,1484.7
2230,3948.14,1804.03
2231,3274.21,114.048
2232,3270.07,82.944
2233,3691.01,632.448
2234,1835.14,1511.65
2235,3384.12,128.563
2236,273.715,866.765
2237,1818.55,1509.58
2238,628.301,566.093
2239,750.643,1074.12
2240,4447.87,491.443
2241,1669.25,1548.98
2242,1806.11,2071.53
2243,530.842,978.739
2244,3073.08,711.245
2245,518.4,1069.98
2246,3970.94,1897.34
2247,3081.37,217.728
2248,3973.02,1843.43
2249,3236.89,213.581
2250,342.144,707.098
2251,982.887,1588.38
2252,3603.92,694.656
2253,1414.2,2896.82
2254,1830.99,1505.43
2255,665.626,1072.05
2256,3726.26,667.699
2257,3079.3,711.245
2258,1683.76,3120.77
2259,1687.91,1532.39
2260,3749.07,474.854
2261,3336.42,78.7968
2262,3896.29,653.184
2263,3910.81,574.387
2264,1561.42,1980.29
2265,590.976,1026.43
2266,236.39,1723.16
2267,1901.49,1480.55
2268,1519.95,1302.22
2269,3089.66,1658.88
2270,3595.62,649.037
2271,586.829,1810.25
2272,3361.31,163.814
2273,1779.15,1515.8
2274,3904.59,1600.82
2275,3751.14,1681.69
2276,3923.25,1229.65
2277,2813.88,669.773
2278,3313.61,128.563
2279,1986.51,2162.77
2280,1891.12,1476.4
2281,2818.02,673.92
2282,1152.92,937.267
2283,1134.26,2050.79
2284,2681.17,756.864
2285,279.936,877.133
2286,501.811,1395.53
2287,80.8704,1768.78
2288,2849.13,1897.34
2289,1928.45,1484.7
2290,3825.79,702.951
2291,2774.48,1553.13
2292,3100.03,354.586
2293,3545.86,653.184
2294,1252.45,1623.63
2295,3863.12,1240.01
2296,1849.65,1507.51
2297,279.936,352.512
2298,1700.35,1528.24
2299,3875.56,655.258
2300,2577.49,1849.65
2301,3867.26,493.517
2302,3529.27,667.699
2303,1768.78,1511.65
2304,1047.17,2189.72
2305,3317.76,138.931
2306,3452.54,663.552
2307,3247.26,186.624
2308,2471.73,549.504
2309,1849.65,1490.92
2310,3166.39,97.4592
2311,841.882,2351.46
2312,3510.61,649.037
2313,1864.17,1484.7
2314,2780.7,1567.64
2315,640.742,974.592
2316,982.887,1582.16
2317,1841.36,1509.58
2318,1020.21,1992.73
2319,3950.21,1240.01
2320,1096.93,841.882
2321,3417.29,82.944
2322,1830.99,2063.23
2323,3423.51,651.11
2324,3904.59,651.11
2325,970.445,908.237
2326,1426.64,1115.6
2327,1878.68,1480.55
2328,2687.39,841.882
2329,1895.27,1468.11
2330,1793.66,1511.65
2331,78.7968,1764.63
2332,1754.27,1515.8
2333,3197.49,107.827
2334,566.093,1055.46
2335,2166.91,1723.16
2336,3353.01,207.36
2337,2828.39,671.846
2338,3904.18,1602.48
2339,982.887,1582.57
2340,3175.1,701.706
2341,597.197,1030.16
2342,3846.94,602.174
2343,3073.08,711.66
2344,1007.77,507.617
2345,2826.73,674.335
2346,447.898,853.494
2347,472.781,666.87
2348,3005.89,1662.2
2349,3727.5,666.87
2350,2602.78,1818.96
2351,1134.67,1216.79
2352,1415.85,2908.85
2353,3685.2,1224.25
2354,2620.2,1901.08
2355,3896.71,1960.8
2356,1425.81,1117.26
2357,2523.16,1848.82
2358,1542.76,1326.27
2359,2597.81,1828.92
2360,1754.27,1532.81
2361,3884.27,1229.23
2362,3951.45,1249.14
2363,1395.95,2921.29
2364,2759.55,1818.96
2365,3869.34,492.687
2366,2767.01,1818.96
2367,3483.65,671.847
2368,3466.23,671.847
2369,1157.07,1082.42
2370,604.662,883.354
2371,3973.85,1896.1
2372,1002.79,1226.74
2373,3441.35,671.847
2374,3438.86,649.452
2375,388.178,913.214
2376,3080.54,1269.04
2377,3083.03,1667.17
2378,2572.92,1828.92
2379,4449.12,490.199
2380,278.692,875.889
2381,2829.22,699.218
2382,2699.83,1818.96
2383,2851.62,1756.75
2384,3675.25,699.218
2385,589.732,1027.68
2386,2565.46,1893.61
2387,3896.71,651.94
2388,2779.45,1565.15
2389,3779.76,1657.22
2390,2771.99,674.335
2391,278.692,353.342
2392,1687.08,3135.28
2393,4381.93,1216.79
2394,2627.67,1831.4
2395,970.445,908.237
2396,1172,1181.95
2397,2361.42,2035.45
2398,701.706,808.704
2399,2470.9,2025.49
2400,490.199,669.358
2401,1960.8,3346.79
2402,2645.08,1809.01
2403,982.887,1587.55
2404,3861.87,1241.67
2405,3563.28,637.01
2406,3463.74,719.125
2407,3839.48,609.639
2408,1724.41,1542.76
2409,2620.2,1811.5
2410,2903.87,1704.5
2411,328.458,870.912
2412,1089.88,2003.1
2413,1828.92,2042.91
2414,1550.22,2003.1
2415,2816.78,1801.54
2416,1134.67,2047.89
2417,3122.84,990.352
2418,3734.97,826.122
2419,1510.41,1318.81
2420,1761.73,1532.81
2421,2398.74,2045.4
2422,2928.75,1699.52
2423,2767.01,1838.87
2424,1575.11,2144.93
2425,2809.31,1776.66
2426,510.106,970.445
2427,3595.62,646.963
2428,2724.71,1833.89
2429,3533.42,646.963
2430,3839.48,624.568
2431,3976.34,1221.77
2432,3749.9,475.269
2433,2821.76,1791.59
2434,512.594,918.19
2435,525.036,970.445
2436,1560.18,1978.21
2437,3083.03,1261.58
2438,3677.74,622.08
2439,3048.19,1709.48
2440,2722.22,1841.36
2441,2859.08,1749.29
2442,2901.38,1794.08
2443,1749.29,2072.77
2444,1134.67,1256.6
2445,3610.55,659.405
2446,1067.49,490.199
2447,3690.18,632.033
2448,385.69,863.447
2449,2739.64,1794.08
2450,602.174,838.564
2451,619.592,1274.02
2452,3608.06,694.241
2453,1801.54,2065.31
2454,3901.69,1791.59
2455,1413.37,2896.41
2456,2567.95,1856.29
2457,1172,1998.12
2458,1271.53,2010.56
2459,2475.88,1893.61
2460,1162.05,1191.91
2461,2530.62,1868.73
2462,1848.82,1505.43
2463,2650.06,1801.54
2464,1097.35,841.052
2465,3448.81,719.125
2466,116.951,987.863
2467,3058.15,2000.61
2468,2849.13,1896.1
2469,539.966,982.887
2470,1545.25,1980.7
2471,3951.45,1239.18
2472,1455.67,1286.46
2473,2271.84,970.445
2474,3613.04,632.033
2475,1699.52,1871.22
2476,1555.2,2013.05
2477,1577.6,2209.63
2478,3605.58,706.683
2479,1657.22,1560.18
2480,273.715,736.543
2481,1413.37,1117.26
2482,3498.58,656.917
2483,2652.55,1888.64
2484,3284.58,423.014
2485,2938.71,1754.27
2486,3677.74,689.265
2487,2645.08,1838.87
2488,761.426,1109.79
2489,2886.45,1667.17
2490,629.545,977.91
2491,320.993,888.33
2492,1358.62,1276.51
2493,1221.77,1112.28
2494,2702.32,1848.82
2495,283.669,863.447
2496,584.755,1811.5
2497,427.991,679.312
2498,3416.46,676.823
2499,1580.08,2234.51
2500,3836.99,629.545
2501,3580.69,634.522
2502,709.171,930.632
2503,1831.4,2057.84
2504,975.422,1109.79
2505,3874.32,654.428
2506,2784.43,1560.18
2507,3590.65,696.73
2508,2674.94,1813.99
2509,3869.34,654.428
2510,3841.97,654.428
2511,639.498,975.422
2512,2891.43,281.18
2513,3463.74,709.171
2514,2530.62,1903.57
2515,1804.03,2070.28
2516,704.195,913.214
2517,487.711,1385.99
2518,2933.73,1692.06
2519,330.947,318.505
2520,2493.3,1858.78
2521,2080.24,1935.91
2522,2470.9,549.919
2523,532.501,977.91
2524,1097.35,846.029
2525,2525.65,1935.91
2526,2978.52,1721.92
2527,3712.57,1741.82
2528,2605.27,1906.05
2529,4058.45,544.942
2530,2941.19,1647.27
2531,2891.43,1846.33
2532,3752.39,1682.1
2533,1746.8,1470.6
2534,2941.19,1711.96
2535,1739.34,1522.85
2536,303.575,530.012
2537,2468.41,2037.93
2538,1201.86,1040.12
2539,1888.64,2117.56
2540,1428.3,1264.07
2541,1736.85,2077.75
2542,3976.34,1841.36
2543,2572.92,1918.5
2544,1176.98,1181.95
2545,2679.92,756.449
2546,3010.87,1746.8
2547,1139.65,1186.93
2548,2697.34,1843.85
2549,405.596,684.288
2550,1373.55,1266.56
2551,2985.98,1719.43
2552,1682.1,3120.35
2553,1833.89,1510.41
2554,3924.08,1229.23
2555,597.197,821.146
2556,639.498,816.169
2557,2493.3,1948.35
2558,236.39,1721.92
2559,741.52,1945.87
2560,2774.48,1552.71
2561,296.11,654.428
2562,972.933,930.632
2563,584.755,816.169
2564,325.97,1358.62
2565,2475.88,1868.73
2566,395.643,915.702
2567,3901.69,651.94
2568,3389.09,714.148
2569,355.83,701.706
2570,1599.99,1998.12
2571,1697.03,1784.13
2572,2739.64,1804.03
2573,2911.34,1721.92
2574,1532.81,1313.83
2575,2791.9,1769.2
2576,1154.58,1179.46
2577,3112.89,686.776
2578,1749.29,3180.07
2579,2259.4,584.755
2580,3053.17,1704.5
2581,497.664,1017.72
2582,1664.69,3152.7
2583,1047.58,2189.72
2584,1251.63,1622.39
2585,3511.02,669.358
2586,3936.52,1219.28
2587,666.87,1069.98
2588,3822.06,629.545
2589,3511.02,649.452
2590,3911.64,572.314
2591,3665.3,1838.87
2592,3834.5,1229.23
2593,3080.54,709.171
2594,3635.44,656.917
2595,1114.77,905.749
2596,990.352,1587.55
2597,3545.86,651.94
2598,746.496,1055.05
2599,2139.96,1428.3
2600,2759.05,1818.46
2601,2618.71,1899.09
2602,3896.71,650.945
2603,3726.51,665.875
2604,447.898,853.992
2605,1597.5,1997.62
2606,2857.59,1749.79
2607,2475.38,1899.09
2608,3081.54,1669.17
2609,1579.59,2230.53
2610,976.417,1110.79
2611,2884.46,1848.32
2612,973.431,928.641
2613,2821.76,1788.6
2614,355.332,695.734
2615,600.183,839.062
2616,1576.6,2143.94
2617,740.524,1943.88
2618,2806.83,1776.66
2619,606.155,880.866
2620,2490.31,1860.27
2621,2815.78,1797.56
2622,319.5,889.823
2623,1734.86,2078.25
2624,3872.82,653.931
2625,3866.85,653.931
2626,1684.1,3135.28
2627,435.954,1057.04
2628,2564.96,1893.11
2629,1358.62,1275.02
2630,3672.76,698.72
2631,2648.57,1800.55
2632,2472.4,1866.24
2633,429.982,677.819
2634,2493.3,1946.86
2635,2741.13,1800.55
